ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
57	114.47729310610492	108.16940270871518	113.30939519018479	117.51477777760064
58	114.58195735558752	108.41875428245957	113.41262166368286	117.53360821276087
59	114.54780218620905	108.5759439316239	113.49528670564732	117.54812141406802
60	114.64237574770299	108.76861507239738	113.58768543603678	117.5655867311696
61	114.7356709890926	109.03633166750451	113.68622506817867	117.58840433648768
62	114.73489889454798	109.23590459289964	113.77038087507535	117.60470163309706
63	114.78379216088572	109.41055272662402	113.85197142216082	117.62317965045747
64	114.69853600670247	109.46718066083346	113.9154146268757	117.6423393342485
65	114.87761442563021	109.74027199339434	114.01169090155382	117.65594805630495
66	114.85077880278826	109.85836550621751	114.07873282177025	117.67411321081467
67	115.04683301408974	110.16572099258016	114.17273665070768	117.68921652514739
68	114.99917851768022	110.22798248656002	114.22936122444489	117.71077246839607
69	114.9784891349813	110.33806257974882	114.29628509022834	117.72443070096888
70	115.03832457686323	110.50405568483367	114.37080643975747	117.74218790569807
71	115.06919952292479	110.65323369760169	114.43799546119551	117.75547346688761
72	115.13399261741627	110.78168154863651	114.5066992852989	117.76989650378992
73	115.09603015342235	110.85548898008444	114.55675469608047	117.78357921871516
74	115.13905251194095	111.02724060533636	114.6239198736328	117.80043631489175
75	115.22926211166309	111.21504872829361	114.69764112339953	117.81633319580789
76	115.17939027023009	111.2733580379311	114.7433676890101	117.83339117197183
77	115.26772053094541	111.39944529224398	114.80350384676814	117.84798342141767
78	115.19732042550396	111.4105873861405	114.84319402296924	117.86631895076462
79	115.31263035560066	111.59639491007057	114.91250862290836	117.88781187899143
80	115.46643693489476	111.79725620802863	114.98720382837487	117.90286615540803
81	115.3747794827684	111.7796929765969	115.01782756287561	117.91618531401389
82	115.47971726899091	111.94146654284515	115.08082607988055	117.93457250443626
83	115.33497488479763	111.8921815163574	115.10172463562675	117.94885649140953
84	115.41896447196198	112.05392776824739	115.16231311578754	117.96195270336656
85	115.4183747888964	112.1198182976314	115.20754751039804	117.9725949795051
86	115.54944403853999	112.28515489813003	115.27069663856011	117.98720674080379
87	115.50478483336919	112.33229760886769	115.30927929181156	118.00208793407299
88	115.61648436355351	112.46766463069342	115.3666152119068	118.016813725887
89	115.56414452625519	112.4489118908672	115.39208283199656	118.03048241391726
90	115.4831087124752	112.43937350509124	115.4203568111495	118.04332322096882
91	115.57936261363035	112.58686762220147	115.47255707653561	118.05810074848135
92	115.6134553642807	112.6500639347499	115.51374934511489	118.07222413618511
93	115.62653975489457	112.73392662044031	115.55782272788714	118.08688130922674
94	115.6579477837727	112.80017879246854	115.60264387880608	118.10160468263031
95	115.65301849429318	112.85228097587671	115.63751184241143	118.10992588198006
96	115.6529031070847	112.92255975326734	115.67163323049577	118.12455215774602
97	115.8457667909717	113.10707905727102	115.73079386585465	118.14064123750578
98	115.72424596363135	113.02255014230252	115.74097427951024	118.15383979357215
99	115.78938348108402	113.12332869656454	115.78441595240267	118.16986342785752
100	115.85634536436753	113.22740953948228	115.82845768395126	118.1812223155037
101	115.95733155748233	113.3382550092689	115.87147675746405	118.19475189581233
102	115.86697978747041	113.31063242075236	115.8866522811457	118.2056962769354
103	115.85962098252949	113.33387374153675	115.91556015359757	118.21741835942315
104	115.90622749383468	113.41800115100455	115.95057873212356	118.22655437807319
105	116.03581919491332	113.5722803167765	115.99914618348966	118.24014306098628
106	116.0383341759172	113.59804299360003	116.02494340840755	118.2527389756858
107	115.99502017594821	113.56639706426456	116.04467070022399	118.26781020401543
108	116.06115327450532	113.65356940518555	116.08375122371935	118.28282511289169
109	116.155988987206	113.7806019310539	116.12780612855477	118.29709361628328
110	115.9780664111954	113.65763600132318	116.12892815857124	118.3140999986039
111	116.06784205441393	113.76151037478968	116.16888397734382	118.32561697803182
112	116.02753448476592	113.79760110761023	116.1941749785189	118.33936112827712
113	116.0559860489397	113.8337419232003	116.22590133341097	118.35380428746441
114	116.07751261142134	113.8672816212865	116.2523781897834	118.36856078971873
115	116.13439759426304	113.93239254116959	116.2845013756577	118.37930433437383
116	116.1702119344935	113.99398069647849	116.31793200321576	118.39418857518373
117	116.17922193367137	114.02677321849909	116.34195557931392	118.40854090716826
118	116.14701338702356	114.00965637347142	116.36109712294362	118.4184094259537
119	116.18457714063763	114.09323892215357	116.393820400899	118.42938440378934
120	116.2973591854724	114.21370392843052	116.43519999951062	118.44368761612806
121	116.19982507169395	114.14601166047058	116.44346300642299	118.45639770584512
122	116.2722809166791	114.2439900778862	116.47795967196741	118.46664586225084
123	116.20619729400842	114.20331735992306	116.48742976711617	118.47821576727587
124	116.29024422237242	114.30574134460153	116.52438588345716	118.49017339872498
125	116.3573428728401	114.37302799998812	116.5545721093175	118.50160211006504
126	116.35313085853292	114.3943294745097	116.57442259673822	118.5117313158074
127	116.26062275034826	114.30919170037815	116.57980979841643	118.52648197659035
128	116.421079135004	114.48271092392372	116.62665199809055	118.53533157019558
129	116.41607954106797	114.49400594099501	116.64525992676724	118.54971093986566
130	116.42723375329538	114.51341354859615	116.66710534378447	118.56428367578087
131	116.43803859300216	114.53735006161084	116.68914941105147	118.57340801600456
132	116.43569917918771	114.56299856295061	116.70883418761478	118.5845569789043
133	116.43179092289867	114.57142066959138	116.72795786644681	118.59650320174983
134	116.48019088107795	114.64731981538088	116.75834355825963	118.60681645247143
135	116.45586760839177	114.6204378864304	116.77167736309177	118.61800514133976
136	116.45430721596256	114.65596164199236	116.79117106433303	118.62808768283188
137	116.58007161838509	114.78727291790362	116.82943509328146	118.63937852494062
138	116.54910002055308	114.76928027552192	116.84269952673598	118.65028701521943
139	116.53251702590718	114.76961376518388	116.85808684117188	118.6603096742816
140	116.51384179667055	114.78136734264736	116.87405884154461	118.66916060305789
141	116.58616716088196	114.86003845018254	116.9044448724524	118.68169953874137
142	116.61365852948273	114.88717406448806	116.92676177691492	118.69446968109845
143	116.68212092636972	114.95115727336487	116.95521289927468	118.70635436749966
144	116.4802851227622	114.78024212120177	116.94080470026883	118.71870723350104
145	116.6880716082127	114.99397049119686	116.99313807951884	118.72955286523573
146	116.69503121494968	115.00711304354458	117.01241031431177	118.74164472444126
147	116.67369483114165	115.01131792509719	117.02675366343519	118.75163790758003
148	116.74941407228111	115.10866331466934	117.05863014497864	118.763243465739
149	116.67131417306942	115.05390195455014	117.06434592791081	118.77742568816308
150	116.73722241386645	115.12591390670681	117.09186833150268	118.78966402169881
151	116.72766699307668	115.11363162584975	117.10697111277014	118.80278304935314
152	116.82881710984212	115.22241050873022	117.14079302360634	118.81308492055838
153	116.79579319151688	115.20688635779494	117.15196345344266	118.8229417084736
154	116.70500535023146	115.13584815242366	117.15531991445579	118.8367825847568
155	116.77184572555394	115.221655701165	117.1845817006096	118.84625462170027
156	116.81031188939812	115.25305437296582	117.20503631419297	118.85952377627149
157	116.78916156219175	115.24305777586756	117.21834132610005	118.87192716393734
158	116.96783070386806	115.4061985924723	117.26258770495672	118.88551529976864
159	116.84516861681907	115.30691206758922	117.2597524052767	118.89768719769144
160	116.85180778612707	115.32280743665085	117.2777850599764	118.91057882595526
161	116.93562972157129	115.4176542386285	117.30824869876326	118.92421478567607
162	116.96049243298961	115.44006569194335	117.32640313042467	118.93600533631246
163	116.94759157186687	115.41289595846418	117.33646771092961	118.94791310143503
164	116.94937372574398	115.44196537059476	117.35269463193077	118.95630458690941
165	116.93639482058252	115.43221485870434	117.36634183814714	118.96817698515787
166	116.94534946048022	115.46790022061782	117.38450257366466	118.97620319414656
167	116.95184098458569	115.47701946373638	117.39864286621865	118.98463984551547
168	117.02130365926973	115.56625693531765	117.42613134762935	118.99382201876078
169	117.05925629477743	115.61910419559963	117.4484281931225	119.00515846676731
170	117.08736496394837	115.64867676619478	117.4674949197202	119.01701726734638
171	117.12597713724281	115.68266202298283	117.48684645227983	119.02662412805499
172	117.01710830617947	115.58662563947085	117.48273090502563	119.03640735584933
173	117.05004600052912	115.61570974946734	117.50235103012795	119.04700180656282
174	117.06120539224793	115.64449508663942	117.5213431835387	119.05716795548203
175	117.09658742746657	115.69247781661478	117.54185289749768	119.06387813914161
176	117.09496715740977	115.70491874630312	117.5556346949912	119.07172863011454
177	117.02528859522127	115.62504871554907	117.55576847235699	119.08201061977721
178	117.07614748294155	115.69386505213684	117.57943159113266	119.09084562659332
179	117.10937289906005	115.74079304917608	117.59965520522798	119.09766224891565
180	117.19868320592283	115.83669912886555	117.6289621176582	119.10831888538355
181	117.18061036707184	115.84165189619794	117.64060165323201	119.11609884622959
182	117.13426552171603	115.81030950976037	117.64892374119378	119.126417425355
183	117.15812929685062	115.81955994590946	117.66434057101829	119.13709462894606
184	117.24773258099516	115.91820183083651	117.69251733453453	119.14770023000244
185	117.18194077170176	115.8515112216871	117.69395908832277	119.15802152801415
186	117.1798707863314	115.84556383522497	117.70489528096921	119.16792035055346
187	117.2431100654178	115.92640172732045	117.72940113847316	119.1773448694716
188	117.33217211908854	116.01444567665978	117.75647993928794	119.1854772440893
189	117.26568254279725	115.95809767455924	117.75834832601642	119.19546778481292
190	117.22330425363535	115.9341089475647	117.76435737287866	119.2023571384777
191	117.21942206223451	115.92182020902483	117.77435520437913	119.21385078468496
192	117.26705331926146	115.98787042650075	117.79668362980104	119.22129122713702
193	117.31848218075824	116.03514262575452	117.81671522676076	119.23140398399052
194	117.30549314073882	116.0498534611027	117.82921888238167	119.23885305046774
195	117.32244847608477	116.06879981282083	117.8451464519047	119.24997088437945
196	117.27814821047052	116.02637895265812	117.8489550926005	119.25647514012047
197	117.35398043541376	116.10994849350091	117.87366333275638	119.26599612020122
198	117.40751620046213	116.17013989544273	117.89440874604892	119.27354800613507
199	117.323356707051	116.09189414893176	117.8918820701835	119.28268855647246
200	117.31690759251258	116.08140647605977	117.90059026911679	119.2910251605769
201	117.43777697103648	116.21475120138885	117.93411794822595	119.29972482382296
202	117.43801496797121	116.20868127765367	117.9438409917257	119.31162885588301
203	117.45673448315286	116.23040035800113	117.9588152700898	119.31988123811175
204	117.46533794569761	116.2583261293246	117.97267446484989	119.32831116806138
205	117.39244569134671	116.17729777237909	117.96998494436306	119.33598837659868
206	117.41533190165082	116.20791039017561	117.98603105928177	119.34463695985566
207	117.48502440895307	116.29578211353355	118.00989453650058	119.35317887337719
208	117.49039440032102	116.2995095392094	118.02145866678372	119.36446377725902
209	117.46664422327328	116.28687960392642	118.02977368781801	119.37144412258473
210	117.49024758328962	116.31340095958488	118.04474590617664	119.38154404222543
211	117.4978721042074	116.32291431089088	118.05893782777883	119.38865988150489
212	117.53945797767177	116.36711496242734	118.07616174114435	119.39724176561289
213	117.46457374754979	116.29843391970674	118.0750766281903	119.4060696926548
214	117.56598231616853	116.38982302719647	118.10202877002763	119.41602100001735
215	117.5426945552114	116.39428643901907	118.11220564652074	119.42411154022759
216	117.60177498914977	116.45685785431615	118.13405085767897	119.43257122968319
217	117.56565960846805	116.42616425063174	118.13856690350232	119.44149443668555
218	117.57470845867027	116.44415759464636	118.15189639296777	119.44970555723212
219	117.67658390977307	116.55436396606414	118.17941524624162	119.4592920627901
220	117.61956148448027	116.49034567895006	118.17910923526384	119.46902027135148
221	117.66842266673444	116.54311114620018	118.19802408346202	119.47447128646043
222	117.68220279123737	116.56354260195921	118.2103585064346	119.48259911654652
223	117.53030038032595	116.42732257234105	118.19674571147242	119.4923884453925
224	117.7067039357041	116.60315950310488	118.23545879727138	119.5000294544746
225	117.62037553176903	116.50543254113227	118.23035813341025	119.506128283554
226	117.65258755948504	116.55226250799969	118.24655377458124	119.51256895743253
227	117.6204065230895	116.52616780017895	118.25207227574052	119.52017061357368
228	117.61530143797148	116.51779900149472	118.2612140482024	119.52810822790653
229	117.73556313838706	116.64793246060341	118.29176419818705	119.53647730016488
230	117.65143221200408	116.55732651957686	118.28771461401544	119.5422608648495
231	117.67527844069188	116.58038081406217	118.30164637782588	119.55211436484973
232	117.66903776395047	116.60079121516846	118.3127870845029	119.56197416693705
233	117.75882728322283	116.67701745187202	118.33624204603062	119.5719473594287
234	117.73333548440671	116.66805008486811	118.34346960800951	119.57763998153519
235	117.73643558139614	116.67251046789058	118.35297809216215	119.58363379330764
236	117.72841421694861	116.67474913271666	118.36175547482217	119.59356335403727
237	117.8082223435908	116.74831294115792	118.38348071132499	119.59964957526238
238	117.72999009695982	116.66263976534817	118.37852603589003	119.60908011630958
239	117.79024980764305	116.73440019476446	118.39948428964618	119.61650913528578
240	117.87900016925214	116.8249891607257	118.42365549007235	119.62286459833219
241	117.79123829996226	116.75172070172874	118.41923381024408	119.63059888542288
242	117.90416127949051	116.86410085276987	118.44809726598233	119.63833144784161
243	117.78064261250832	116.74408230727668	118.43746280153775	119.64659023285684
244	117.86644604557154	116.83443932475996	118.4620376760617	119.65562666601461
245	117.73031726747585	116.70819488535402	118.44998917382652	119.66273734913334
246	117.81915630651125	116.80117971940115	118.47551365612296	119.67148527081764
247	117.86098768322024	116.84152874765347	118.49270352467997	119.67883790523926
248	117.80695234666716	116.7931370532227	118.49342652199225	119.68602130094993
249	117.91536729228264	116.90025618669564	118.52113979159552	119.69187715378548
250	117.87407708298653	116.8733702224946	118.52468290655762	119.70094358207893
251	117.91845845358348	116.91770827630104	118.54159581707741	119.70779234682475
252	117.9344484249987	116.94021040353465	118.55362547691706	119.71414766667746
253	117.98862896151131	116.99035242619402	118.57059385062945	119.72182690793359
254	117.91538694799287	116.92737583853234	118.56832520277291	119.72864384837058
255	117.94189156372224	116.95959445619259	118.58224045898744	119.73527884753494
256	117.98464124884131	117.00845333619695	118.59956071829455	119.7412904595122
257	118.03584929700996	117.06335125987795	118.61708813645352	119.74857096965007
258	117.93313070393435	116.9698432204969	118.60908278993422	119.75393917041711
259	118.03108130992132	117.06123314177275	118.63232789048406	119.76177948754565
260	117.98957712566748	117.03113479818528	118.63559829204573	119.76935607574735
261	118.02476106708646	117.06784157430926	118.65062356665679	119.77604890256696
262	117.99179573291147	117.04849436314072	118.65460466014802	119.78131520593928
263	118.06143085791537	117.11090341719417	118.67476378190833	119.78878246637474
264	118.00554821939271	117.06968993395064	118.67492265839857	119.79517872304392
265	118.02888270816258	117.0889631129543	118.68620692586711	119.80130243290672
266	118.08419974011228	117.13937877713602	118.70259007847552	119.80948247446888
267	117.9929235450796	117.06833188568723	118.69679159329571	119.81370341466273
268	118.11304682301302	117.18127834650952	118.72451486251265	119.82199839177558
269	118.06634963922198	117.14202845929316	118.72553814055638	119.82866659392317
270	118.10491995664503	117.18941837336646	118.74065237813299	119.83304638329875
271	118.06406888907388	117.14525062378947	118.7426532744697	119.84196273777495
272	118.05511092852933	117.13573402985291	118.7499553530405	119.84820709978996
273	118.06914190634429	117.15790168425616	118.7607461292241	119.85407288191765
274	118.03581424342713	117.13170568536329	118.76446252132565	119.86188150518144
275	118.13579305735908	117.2396034041807	118.7896006999524	119.86627265860469
276	118.09467232867001	117.19752007672282	118.79054702312173	119.87122254168668
277	118.07518859213954	117.18148096163179	118.79580309298862	119.87921671649185
278	118.06373435107281	117.17860001988367	118.80215559859273	119.88372571718999
279	118.16127448897842	117.27084383149922	118.8253205764934	119.89042053570435
280	118.12195823043814	117.24061148382518	118.8282231810588	119.8958443180018
281	118.12392716734591	117.2510190215581	118.83776352199183	119.90209063938089
282	118.20422511433833	117.32058481394833	118.85731744249807	119.90694610217257
283	118.07146882419008	117.19857977616692	118.84329553798682	119.91138449612049
284	118.00084651375627	117.1266459956772	118.83843243990258	119.91661569852427
285	118.18439338029997	117.31794917956938	118.87769983340225	119.9234298751974
286	118.22276685906661	117.35897982449586	118.89291062383467	119.92812324175416
287	118.24349974182891	117.37897905003504	118.90346449094058	119.93294947317649
288	118.19968782970287	117.33124163964996	118.90295678483575	119.93790582239102
289	118.2462604315472	117.38845391881682	118.91879159061028	119.94258456161583
290	118.20466382983929	117.34550536400945	118.91974754493911	119.94841931857762
291	118.14613592700856	117.30002648786646	118.918565632097	119.95376778679925
292	118.22535923805707	117.38569527207102	118.9396912308305	119.96093952160483
293	118.27869768332393	117.43667825764142	118.95475106847599	119.96609231094389
294	118.23597374113774	117.39923758986218	118.95604157553066	119.97077727356302
295	118.29385463442378	117.4559711919961	118.97321824424736	119.97779736583297
296	118.27155811866292	117.43692422642765	118.97666122281709	119.98320567504439
297	118.23332623818804	117.40958250360667	118.97907179037874	119.98806777351837
298	118.2898379778603	117.46878899113756	118.99503379531753	119.99341373496159
299	118.1535547556947	117.34339016937605	118.98031174687925	119.99769306748442
300	118.28556311209425	117.4712411283059	119.00909147023681	120.00310374432584
301	118.23051690594988	117.41880495685098	119.00735070980032	120.0082148087016
302	118.30649460353176	117.50250408917053	119.02721553102444	120.0144637531902
303	118.326933462079	117.52896255420127	119.03853051742344	120.0191673682934
304	118.31790365127048	117.52472206760814	119.04445785421655	120.02409567698139
305	118.31519827671755	117.52808601322705	119.05251231415974	120.03038565105805
306	118.30162796204823	117.51994015846451	119.05744985165578	120.0366366059157
307	118.3667999880374	117.58942261355065	119.07533028419924	120.04157259974865
308	118.45030753506458	117.67583099879263	119.09590558675934	120.04642356518586
309	118.37953216750118	117.60311106226847	119.09026637306692	120.05247827045261
310	118.37331541768526	117.59483225053863	119.0963989752683	120.05840237506398
311	118.3639008057763	117.5897383037191	119.1025810570258	120.06335977219175
312	118.32394978077437	117.55876704394365	119.1039632250969	120.06975794477718
313	118.40472633043773	117.64253547105571	119.12345473843733	120.07392494752074
314	118.38969640619672	117.62695523065155	119.12685586037806	120.07929922631037
315	118.3410391877753	117.58566560550454	119.12624660700801	120.08284181158743
316	118.41439518585354	117.67565463602072	119.14646437593657	120.08701404729302
317	118.23805983443434	117.50481117043722	119.12542020538604	120.09090074990732
318	118.40771913862717	117.66723123000507	119.16027448983465	120.09692379843563
319	118.35485505125068	117.62102433083443	119.15826930830369	120.10181430629787
320	118.35319994527549	117.61130003741987	119.16432751970599	120.10740627643762
321	118.49323147631867	117.7504115071035	119.1940543077616	120.11198787552101
322	118.47495894447479	117.73314541685197	119.19749364939894	120.11604311642037
323	118.4767283964769	117.74425687602653	119.20458445536802	120.11966905119017
324	118.48451914077529	117.74201394669701	119.21113315719478	120.1247962772337
325	118.48825551413724	117.76329023630113	119.21936204498576	120.12935265292609
326	118.4888410670975	117.76836541423573	119.22701096156447	120.1348699086679
327	118.51634979922403	117.80159377667606	119.23815235838427	120.13836547329655
328	118.6043017469492	117.88331040927342	119.25753514042455	120.1430949284089
329	118.51186180540702	117.79856554281996	119.24805313981388	120.14788661376407
330	118.50990067163266	117.80570763191167	119.2551494555954	120.15539559150852
331	118.45488773175313	117.75650087289027	119.25261998010595	120.16116257034513
332	118.46920977931197	117.77014333011495	119.26096284957441	120.16580310810934
333	118.48811082081816	117.7927299521664	119.27114396591432	120.1742965601724
334	118.59316201248393	117.9010643429595	119.29465958272513	120.1786669889958
335	118.51285605091954	117.81807240167049	119.28724271139843	120.18463098314666
336	118.45793645872996	117.76361042976419	119.2841372014586	120.19028553376347
337	118.40528303367307	117.70687230709088	119.28105251181537	120.19749051654595
338	118.51689645346569	117.8267605110078	119.3067151996194	120.2049710328504
339	118.58371819019455	117.88700333924153	119.32337461308114	120.21061518426687
340	118.56545858927521	117.87678700878628	119.3270928253903	120.21436914232038
341	118.54901896490126	117.86395896980855	119.33072305901715	120.21843609334714
342	118.64625437650928	117.96484499454037	119.35353167777046	120.22461613287823
343	118.49537254210048	117.81650557864987	119.3351654599912	120.22931774367862
344	118.64190427846574	117.96898725249936	119.36550363871336	120.23450335617838
345	118.65268146103567	117.9834167335946	119.37313563715057	120.23772216632926
346	118.56479622983956	117.8996942007384	119.36498367250519	120.2412535478586
347	118.59011196034953	117.9174554416999	119.37465973233479	120.24801599618219
348	118.62370042627192	117.96031430742771	119.38637757970284	120.25299888315254
349	118.59388846088585	117.93751566268716	119.38784386791548	120.25736262113988
350	118.56827916357466	117.90828739905331	119.38847013457654	120.2617871030541
351	118.60949970739118	117.9482219555501	119.40007296384677	120.2644477979359
352	118.658700863742	117.99731098090795	119.41432690211516	120.27064070076297
353	118.68722067071693	118.01949984056431	119.42416914936473	120.27526960413833
354	118.65996877970981	117.99062573099633	119.42510717017267	120.28026039900043
355	118.68532827507973	118.0294479057506	119.43647020251824	120.28422568388201
356	118.633686594962	117.98061211017595	119.43431103972935	120.28931659127544
357	118.63896872980943	117.99349008274112	119.44137107454064	120.29428450363986
358	118.62864652244433	117.97830864318948	119.4441990875204	120.29843386861454
359	118.72705237916541	118.07285668330903	119.46607997616302	120.30342718532496
360	118.60584912373695	117.95786234639817	119.45247985395012	120.30884090822151
361	118.66525230792301	118.01867544995805	119.46857244766721	120.3125531578005
362	118.64280355279281	118.00893655984422	119.47134441619535	120.3175892614131
363	118.66920103388031	118.03141323204414	119.48121959472121	120.32188530438656
364	118.5818705717881	117.95524988116999	119.4729411432207	120.32558954985576
365	118.76607977311362	118.15207813496357	119.51058729816447	120.3282293705087
366	118.71011660858002	118.09005434606743	119.50566292271837	120.3310931066711
367	118.75900310393102	118.14647103857453	119.51992721684901	120.33527265203912
368	118.69749804208917	118.08414396442606	119.51499886893572	120.33949679578967
369	118.78077016519525	118.16829970460984	119.53399307098782	120.34527391954308
370	118.63778279060715	118.02816492952665	119.51602073929085	120.35224441309116
371	118.75692962681916	118.15330872752921	119.5430356129379	120.35830699992376
372	118.66674042743517	118.06478349945698	119.53316233676394	120.36498149741384
373	118.64516518297914	118.05038685729203	119.53528717241576	120.36774526826073
374	118.70008800098739	118.1077050270876	119.54973688484851	120.371801867661
375	118.68274267156706	118.08865930481802	119.55187843386625	120.37663823970254
376	118.73981018898417	118.14432207116684	119.566193837702	120.37914941630595
377	118.78160635134697	118.19019852804385	119.57873720430464	120.38539638001522
378	118.71921348288724	118.12398364785157	119.5729106581508	120.38964036261147
379	118.71986665639353	118.12981213128907	119.5792870691006	120.39395636551355
380	118.82066066022233	118.23702253106427	119.60160513061481	120.39791282345055
381	118.7322466757893	118.14652337655968	119.59121507550704	120.40131230976398
382	118.81282457296022	118.22416624229047	119.60896328515098	120.40723462260233
383	118.86919738830906	118.27417498323982	119.6220515245634	120.41056312005584
384	118.906174596196	118.3173214366861	119.63394884905492	120.41425256698014
385	118.85329849128303	118.26147469818325	119.63040599016924	120.41989363879765
386	118.89135809947157	118.31201321640583	119.64329496535649	120.42479103966164
387	118.7796635774647	118.20888703245497	119.63130855967557	120.42868024930202
388	118.87680901162538	118.30837613683623	119.65266640020054	120.43350192885681
389	118.8551620460343	118.28036012742301	119.65361345698413	120.43804057252855
390	118.78356539101722	118.21542294674501	119.64666836480866	120.44100724844206
391	118.88421557689874	118.31698338800928	119.66874753653921	120.4445032442159
392	118.91999231476669	118.35680077606851	119.68016104593566	120.44773242961472
393	118.83394831205364	118.27483688330665	119.67096864797394	120.4512704159133
394	118.86989908787204	118.3092032451277	119.68138392324792	120.45495617664227
395	118.82526534824025	118.27164944588331	119.67951471832079	120.45866412803181
396	118.87323769077562	118.31762654883948	119.69129595176807	120.46274540183256
397	118.89593375897665	118.33602453897163	119.69938581895296	120.46697789648952
398	118.80387429769907	118.2479041451914	119.68900818037109	120.47146422492436
399	118.91197353032457	118.36167833387604	119.71278305138988	120.47396914474068
400	118.84376091397138	118.30218339637109	119.70677239391438	120.47715634256178
401	118.97274382727497	118.43298668564638	119.73380061132193	120.48194968785558
402	118.81793988446643	118.27986098684845	119.71243800291776	120.48596400106028
403	118.86042863939917	118.31348499245907	119.72279797825324	120.48949627923224
404	118.90580713194989	118.36095394645086	119.7351549525887	120.49305586249014
405	118.738353622441	118.20939603358183	119.7131449959772	120.4963824148508
406	118.96140963073837	118.42483594822636	119.75412578010057	120.49950381542824
407	118.97493744603702	118.43881345504111	119.76110835065032	120.50179768445821
408	118.78502889410666	118.25435768366398	119.73437383180946	120.5060300448071
409	118.89241399217433	118.36544172828371	119.75731339924279	120.51014592526428
