Iteration	bicycle	car	freight	pt	ride	walk	zoomer
42	0.2972095719135547	0.40916894372222684	0.0014793960972647733	0.2771273219066545	0.09398029311915211	0.38061328696420194	0.20883221550605835
43	0.29952250834920374	0.41149844056194973	0.0014793960972647733	0.278407993155033	0.09398029311915211	0.3836935221219398	0.21314344069995309
44	0.30220529380916894	0.4136788937650079	0.0014793960972647733	0.2798818691176065	0.09398029311915211	0.3870994452264635	0.21730562225718308
45	0.3047942369793823	0.41589798791090504	0.0014793960972647733	0.2813723054842538	0.09398029311915211	0.3902569622698794	0.22126355883083548
46	0.30746046203527366	0.418056360575198	0.0014793960972647733	0.2826308961938671	0.09398029311915211	0.3935193618724297	0.22499516988214513
47	0.3100438850707957	0.41993320637023546	0.0014793960972647733	0.2842593359277966	0.09398029311915211	0.3966437581076978	0.22893102591703238
48	0.3123678617758273	0.4220087770141591	0.0014793960972647733	0.28559520852308795	0.09398029311915211	0.39993375838370454	0.2331649692252491
49	0.3154370566641826	0.42429411277635176	0.0014793960972647733	0.28690900057961416	0.09398029311915211	0.403025033810825	0.23740995280284838
50	0.31782175485081837	0.42654632773039663	0.0014793960972647733	0.2881896718279926	0.09398029311915211	0.40639783610720104	0.24157765449476967
51	0.3203830973475753	0.42890894537826724	0.0014793960972647733	0.2897021887334051	0.09398029311915211	0.4093897491098783	0.24533134608484447
52	0.3231431646932185	0.4310949187160167	0.0014793960972647733	0.2910159807899313	0.09398029311915211	0.41230990036156884	0.24948248737269188
53	0.3254616212635588	0.43322569070685324	0.0014793960972647733	0.29230217217300103	0.09398029311915211	0.41552813888658885	0.2530760950567194
54	0.3277469570257514	0.43529022108139437	0.0014793960972647733	0.2934890011316276	0.09398029311915211	0.4187629378156827	0.2572603571527145
55	0.33001573238387016	0.4372829897049488	0.0014793960972647733	0.2949959979023488	0.09398029311915211	0.42182109243465543	0.2609257265877287
56	0.3321575446440893	0.43914879523060363	0.0014793960972647733	0.2965913168281306	0.09398029311915211	0.42470260274350696	0.2647787806022467
57	0.33466368579393335	0.4414672518009439	0.0014793960972647733	0.2977339847092269	0.09398029311915211	0.42783803924815766	0.2687753581187381
58	0.33718086721316	0.44366426540807596	0.0014793960972647733	0.2988104109740278	0.09398029311915211	0.43051530457343157	0.27246280809251744
59	0.33948828351411775	0.4456018326847175	0.0014793960972647733	0.3000082802020369	0.09398029311915211	0.4334188954210483	0.2759625734867931
60	0.34193922331704896	0.44756700063481547	0.0014793960972647733	0.3012503105075764	0.09398029311915211	0.4361789627666915	0.27926361403218236
61	0.34429632083022826	0.4500786619193508	0.0014793960972647733	0.3025365018906461	0.09398029311915211	0.43924815765504677	0.28288482238966633
62	0.3463498109353868	0.452336397008087	0.0014793960972647733	0.30359084761668187	0.09398029311915211	0.4419751041925423	0.28683171869393614
63	0.348878032623996	0.4543291656316414	0.0014793960972647733	0.3047169550937043	0.09398029311915211	0.44469101046065523	0.29046396732080265
64	0.3512903314840882	0.4559796859043361	0.0014793960972647733	0.306003146476774	0.09398029311915211	0.4477491650796279	0.29437774281692475
65	0.35323341889542104	0.4580938974910988	0.0014793960972647733	0.30738318014959565	0.09398029311915211	0.45030498744169356	0.2978554276724352
66	0.35522066738428415	0.4599541828820623	0.0014793960972647733	0.30857552924291354	0.09398029311915211	0.4531864977505451	0.30142143468300625
67	0.357125113852778	0.46227263945240266	0.0014793960972647733	0.30970163671993595	0.09398029311915211	0.4557588805166846	0.3048770389997516
68	0.3595705335210179	0.46413844497805745	0.0014793960972647733	0.31059589853992436	0.09398029311915211	0.45868455190306645	0.3080566365819326
69	0.36192211089950593	0.46618641494852475	0.0014793960972647733	0.3118048080373161	0.09398029311915211	0.4615881427506831	0.31140735833954347
70	0.3638265573679998	0.46838894869034803	0.0014793960972647733	0.313074439016312	0.09398029311915211	0.4642433275371919	0.31498440561949714
71	0.36637133946068284	0.470238193811929	0.0014793960972647733	0.31404046258728713	0.09398029311915211	0.46667218680135797	0.31891474151969307
72	0.36878915845546634	0.47213160001104026	0.0014793960972647733	0.31538737545196105	0.09398029311915211	0.4694819353592228	0.3225304297424857
73	0.3710027324666722	0.47406916728768184	0.0014793960972647733	0.3167729292594739	0.09398029311915211	0.47221992216610087	0.3258038696144186
74	0.3731611051309652	0.4762220198172835	0.0014793960972647733	0.3182081642792084	0.09398029311915211	0.47483646600977064	0.32924291352709006
75	0.3756782865501918	0.47806574480417324	0.0014793960972647733	0.31938395296845246	0.09398029311915211	0.4778559796859043	0.3325163533990229
76	0.37758273301868567	0.4801192349093318	0.0014793960972647733	0.3206977450249786	0.09398029311915211	0.480605006762165	0.33594435704231185
77	0.37984046810742184	0.4819519196268389	0.0014793960972647733	0.32201705721619606	0.09398029311915211	0.4831277083160829	0.3394220418978223
78	0.381943639424802	0.48397228892384975	0.0014793960972647733	0.32336397008087	0.09398029311915211	0.4863569871104855	0.3428500455411112
79	0.3839805691258867	0.48568353067814857	0.0014793960972647733	0.324501117827275	0.09398029311915211	0.48874168529712125	0.3459965223151445
80	0.3863211062349921	0.4873837321630648	0.0014793960972647733	0.3258093897491099	0.09398029311915211	0.4912643868510392	0.3494521266318898
81	0.3879716265076868	0.4893268195743976	0.0014793960972647733	0.327045899919958	0.09398029311915211	0.49385333002125253	0.3526814054262924
82	0.39019624078827525	0.4909994203858574	0.0014793960972647733	0.32798432281747675	0.09398029311915211	0.4964588335955397	0.3557450801799564
83	0.3922828517015815	0.4927989842952168	0.0014793960972647733	0.3290717893516602	0.09398029311915211	0.49945626673290827	0.35881427506831165
84	0.3942204189782231	0.49456542739642845	0.0014793960972647733	0.33034694046534735	0.09398029311915211	0.5016974414175706	0.3617841075322238
85	0.39654439568325467	0.49615522618751895	0.0014793960972647733	0.3314344069995308	0.09398029311915211	0.5038889348900113	0.36473185945737074
86	0.3981562750131103	0.4975683806684883	0.0014793960972647733	0.33276475946013084	0.09398029311915211	0.5064337169826943	0.3677072120559742
87	0.39994479865308713	0.499296182826861	0.0014793960972647733	0.3339957494962877	0.09398029311915211	0.5089619386713036	0.3705666418260606
88	0.4022246142805884	0.5009522232342469	0.0014793960972647733	0.3348844911815848	0.09398029311915211	0.511302475780409	0.3733708702492341
89	0.404123540614391	0.5026910656620022	0.0014793960972647733	0.33592227650354667	0.09398029311915211	0.5138472578730922	0.3761806188070989
90	0.40601694681350226	0.5043967872816096	0.0014793960972647733	0.3372250282906903	0.09398029311915211	0.5162595567331842	0.37900692776903755
91	0.4084734067511247	0.5060086666114654	0.0014793960972647733	0.33826833374734344	0.09398029311915211	0.5183020065689603	0.3821313240043057
92	0.4100908062156717	0.5074880627087301	0.0014793960972647733	0.33905219287350613	0.09398029311915211	0.5208302282575695	0.38504043498661367
93	0.41231542049626013	0.5092269051364853	0.0014793960972647733	0.3400237365791725	0.09398029311915211	0.5228561176892716	0.38810410974027765
94	0.41425298777290165	0.5107283817725152	0.0014793960972647733	0.3412602467500207	0.09398029311915211	0.5251800943943032	0.3912671469183848
95	0.4164058403025034	0.5122574590820016	0.0014793960972647733	0.34229803207198256	0.09398029311915211	0.5273991885402004	0.39406033507217575
96	0.4187629378156827	0.513979741105683	0.0014793960972647733	0.34356214291628717	0.09398029311915211	0.5297286853799232	0.3971074494217659
97	0.42065082388010266	0.515464657337639	0.0014793960972647733	0.34459440810355774	0.09398029311915211	0.5317711352156993	0.3997184731307444
98	0.4227153542546438	0.5172531809776159	0.0014793960972647733	0.3456266732908283	0.09398029311915211	0.53396262868814	0.40274350694156935
99	0.4244376362783252	0.5190030636747537	0.0014793960972647733	0.3468135022494549	0.09398029311915211	0.5359774778504596	0.4056746984626425
100	0.4263089619386713	0.5206315034086831	0.0014793960972647733	0.34809417349783334	0.09398029311915211	0.5382959344207998	0.40873837321630646
101	0.428307250696917	0.52242002704866	0.0014793960972647733	0.3491429990891778	0.09398029311915211	0.5403659849300323	0.41192901106787005
102	0.4299632911043029	0.5239767050316028	0.0014793960972647733	0.3503243079131131	0.09398029311915211	0.5424084347658082	0.41454003477684853
103	0.43199470067069634	0.5254505809941763	0.0014793960972647733	0.3516104992961828	0.09398029311915211	0.5445557671607187	0.41702409538792745
104	0.43370594242499516	0.5272225442300792	0.0014793960972647733	0.3523722778835804	0.09398029311915211	0.5462725290497088	0.4192983908807375
105	0.43569871104854957	0.5288068228864784	0.0014793960972647733	0.35339350280146836	0.09398029311915211	0.5485799453506666	0.42172173001021224
106	0.4374541138803787	0.5300819740001657	0.0014793960972647733	0.35449200960503435	0.09398029311915211	0.5506003146476774	0.4244597168170903
107	0.43933647981010737	0.5315392895586653	0.0014793960972647733	0.3555021942535398	0.09398029311915211	0.552808368524192	0.4271425022770556
108	0.44123540614390994	0.5330683668681516	0.0014793960972647733	0.35654549971019295	0.09398029311915211	0.5545692914907123	0.4296596836962822
109	0.443106731804256	0.5344484005409732	0.0014793960972647733	0.3574728823383291	0.09398029311915211	0.556567580248958	0.4318290966299578
110	0.4448731749054677	0.5358781154260164	0.0014793960972647733	0.35837818442770003	0.09398029311915211	0.5586321106234993	0.4345560431674533
111	0.4464684938312495	0.5374734343517982	0.0014793960972647733	0.3593828489415142	0.09398029311915211	0.5606303993817449	0.4371008252601363
112	0.44835085976097816	0.5389583505837543	0.0014793960972647733	0.3602384698186636	0.09398029311915211	0.5626507686787557	0.4394744831773895
113	0.44995721895614255	0.5405481493748447	0.0014793960972647733	0.36123209406309514	0.09398029311915211	0.5644613728574978	0.4418481410946427
114	0.4517347023267368	0.5418674615660622	0.0014793960972647733	0.3621484364218487	0.09398029311915211	0.5659021280119235	0.44440948359139965
115	0.4536115481217742	0.5433965388755486	0.0014793960972647733	0.3630261378377632	0.09398029311915211	0.5677458529988132	0.44685490325963956
116	0.45551047445557674	0.544715851066766	0.0014793960972647733	0.36399768154342965	0.09398029311915211	0.5696171786591593	0.449195440368745
117	0.4573431591730838	0.5461455659518092	0.0014793960972647733	0.3650299467307002	0.09398029311915211	0.5716872291683918	0.45157461842068947
118	0.45909856200491295	0.5476194419143827	0.0014793960972647733	0.36597388976291023	0.09398029311915211	0.5736634373878723	0.454456128729541
119	0.46103060914686317	0.548955314509674	0.0014793960972647733	0.36684607104413347	0.09398029311915211	0.5754630012972316	0.45695674974469375
120	0.46303441803980017	0.550765918688416	0.0014793960972647733	0.3678452154232563	0.09398029311915211	0.5776158538268333	0.45933592779663823
121	0.4651486296265629	0.5521956335734592	0.0014793960972647733	0.36873947724324474	0.09398029311915211	0.5795423808340924	0.4616378239629047
122	0.46690955259308325	0.5536253484585024	0.0014793960972647733	0.36955093704286385	0.09398029311915211	0.5814413071678949	0.4639838812067014
123	0.46904032458391987	0.5549833015925588	0.0014793960972647733	0.37032375589964395	0.09398029311915211	0.5833291932323149	0.46626921696889406
124	0.4703375562363722	0.5559438050288427	0.0014793960972647733	0.3713118600093842	0.09398029311915211	0.5852446799701913	0.4686649554249124
125	0.47209295906820126	0.557241036681295	0.0014793960972647733	0.37233860506196353	0.09398029311915211	0.5873920123651017	0.4708564488973531
126	0.4736220363776876	0.5584444260439955	0.0014793960972647733	0.3733487897104689	0.09398029311915211	0.5891639756010046	0.47299274102288097
127	0.47536639894013416	0.5596422952720046	0.0014793960972647733	0.3744252159752698	0.09398029311915211	0.5908917777593773	0.4750683116668047
128	0.47674091247826444	0.5609229665203831	0.0014793960972647733	0.3754409207584665	0.09398029311915211	0.5924153349341724	0.4770555601556678
129	0.4786839998895973	0.5622533189809832	0.0014793960972647733	0.3764676658110458	0.09398029311915211	0.5942369793822969	0.47918081201181306
130	0.4802241174684662	0.5637879164251608	0.0014793960972647733	0.3773950484391819	0.09398029311915211	0.59622422787116	0.4809969363252463
131	0.4817642350473352	0.565333554138721	0.0014793960972647733	0.37831691093262676	0.09398029311915211	0.5979520300295327	0.48321051033645224
132	0.4834092351853385	0.5665314233667301	0.0014793960972647733	0.379150451271011	0.09398029311915211	0.5994755872043278	0.48547376555987964
133	0.48503215478457673	0.5679556181170821	0.0014793960972647733	0.37988462918495214	0.09398029311915211	0.6011868289586266	0.4874941348568905
134	0.48678203748171456	0.5695674974469377	0.0014793960972647733	0.38076785073555797	0.09398029311915211	0.6030802351577379	0.48988987331290884
135	0.48865336314206065	0.570826088156551	0.0014793960972647733	0.38141370649443845	0.09398029311915211	0.6045430708509287	0.49191576274461096
136	0.49060749082277605	0.571885954017278	0.0014793960972647733	0.3821258038696144	0.09398029311915211	0.6062156716623885	0.49400789379260857
137	0.49188816207115454	0.5733046286329386	0.0014793960972647733	0.38297038447738124	0.09398029311915211	0.6076840274902707	0.49626010874665344
138	0.4936049239601446	0.5745852998813171	0.0014793960972647733	0.3838812067014435	0.09398029311915211	0.6093566283017305	0.49853440423946344
139	0.49502911871049654	0.5760481355745081	0.0014793960972647733	0.38469266650106265	0.09398029311915211	0.6111009908641771	0.5005382131324004
140	0.4966741188484999	0.577223924263752	0.0014793960972647733	0.3855372471088295	0.09398029311915211	0.612563826557368	0.5027573072782976
141	0.49823631696613396	0.5783169109326267	0.0014793960972647733	0.38622174381054897	0.09398029311915211	0.6142474676382104	0.5049156799425906
142	0.4998978775082112	0.5794540586790318	0.0014793960972647733	0.38701112307140295	0.09398029311915211	0.6159090281802876	0.5069691700477492
143	0.5013275923932544	0.5809720957191356	0.0014793960972647733	0.38772874058127016	0.09398029311915211	0.6173442632000221	0.509028180287599
144	0.5029339515884188	0.582252766967514	0.0014793960972647733	0.38854572051558056	0.09398029311915211	0.6186083740443267	0.5111203113355965
145	0.5041980624327234	0.5837376831994701	0.0014793960972647733	0.3894896635477906	0.09398029311915211	0.6201816124313433	0.513035798073473
146	0.5053848913913499	0.5849134718887141	0.0014793960972647733	0.3902845629433358	0.09398029311915211	0.6216886092020645	0.5153432143744308
147	0.5068974082967624	0.5862327840799315	0.0014793960972647733	0.3912340261102371	0.09398029311915211	0.6233391294747592	0.5174960669040325
148	0.5082443211614364	0.5876238580221358	0.0014793960972647733	0.3920399657751649	0.09398029311915211	0.6247302034169634	0.519626838894869
149	0.5099224421075874	0.589130854792857	0.0014793960972647733	0.3928569457094753	0.09398029311915211	0.6260108746653419	0.5215864867102757
150	0.5114680798211476	0.5905219287350612	0.0014793960972647733	0.39371256658662473	0.09398029311915211	0.6275068311666805	0.5235406143909911
151	0.5127984322817477	0.5915045127101102	0.0014793960972647733	0.39449642571278737	0.09398029311915211	0.6290248682067843	0.5258149098838012
152	0.5142888686483951	0.5930115094808314	0.0014793960972647733	0.39520852308796334	0.09398029311915211	0.6305981065938009	0.5276475946013083
153	0.5157627446109685	0.594391543153653	0.0014793960972647733	0.39597582181005214	0.09398029311915211	0.6323590295603213	0.5293753967596809
154	0.5172642212469984	0.5957770969611659	0.0014793960972647733	0.3967707212055974	0.09398029311915211	0.6338218652535121	0.5315006486158262
155	0.5186221743810548	0.5970080869973228	0.0014793960972647733	0.3974552179073169	0.09398029311915211	0.6356159090281803	0.5334216554883939
156	0.5203830973475753	0.5981783555518755	0.0014793960972647733	0.3981673152824929	0.09398029311915211	0.6370511440479147	0.5355303469404653
157	0.5216637685959538	0.5993596643758108	0.0014793960972647733	0.39884077171482984	0.09398029311915211	0.6383704562391322	0.537374071927355
158	0.5231100438850708	0.6004857718528332	0.0014793960972647733	0.3997460738042008	0.09398029311915211	0.6398664127404708	0.5392895586652314
159	0.524175429880489	0.6015069967707212	0.0014793960972647733	0.40051337252628966	0.09398029311915211	0.6411691645276145	0.5412602467500207
160	0.5254947420717065	0.6028318290966299	0.0014793960972647733	0.40121994976677433	0.09398029311915211	0.6425878391432751	0.5430487703899975
161	0.5269078965526759	0.6039358560348872	0.0014793960972647733	0.4019154867378764	0.09398029311915211	0.6442162788772046	0.5448648947034308
162	0.5282437691479672	0.6050067621649968	0.0014793960972647733	0.4026331042477436	0.09398029311915211	0.6454748695868179	0.5468466230576026
163	0.5295465209351108	0.6063039938174491	0.0014793960972647733	0.4033948828351412	0.09398029311915211	0.6469432254147002	0.5488945930280699
164	0.530821672048798	0.6072589771190418	0.0014793960972647733	0.404239463442908	0.09398029311915211	0.6483508597609782	0.5505671938395297
165	0.532267947337915	0.6082526013634733	0.0014793960972647733	0.404990201760923	0.09398029311915211	0.6496646518175043	0.5525986034059231
166	0.5332229306395077	0.6092627860119787	0.0014793960972647733	0.4058347823686898	0.09398029311915211	0.65127653114736	0.5545251304131821
167	0.5345919240429466	0.61021224917888	0.0014793960972647733	0.4066572824376915	0.09398029311915211	0.6524247191631476	0.5563522949959979
168	0.5358615550219425	0.6115205211007149	0.0014793960972647733	0.4074245811597803	0.09398029311915211	0.6536667494686871	0.558339543484861
169	0.5372691893682205	0.6126190279042809	0.0014793960972647733	0.4080759570533521	0.09398029311915211	0.6552179073169385	0.560227429549281
170	0.5385829814247468	0.6136347326874776	0.0014793960972647733	0.40876045375507164	0.09398029311915211	0.6564764980265518	0.5619497115729624
171	0.5399519748281858	0.6147332394910435	0.0014793960972647733	0.40949463166901273	0.09398029311915211	0.6581159780298639	0.5637658358863956
172	0.5412381662112555	0.6156164610416495	0.0014793960972647733	0.41002456459937625	0.09398029311915211	0.659639535204659	0.5655322789876073
173	0.5427617233860507	0.6165272832657117	0.0014793960972647733	0.41076426264800864	0.09398029311915211	0.6611741326488366	0.5671993596643758
174	0.5444288040628191	0.6174988269713781	0.0014793960972647733	0.4114597996191107	0.09398029311915211	0.6624768844359802	0.5690044437084265
175	0.5458198780050233	0.618845739836052	0.0014793960972647733	0.41234302116971655	0.09398029311915211	0.6636747536639894	0.5703237558996439
176	0.5471723110043885	0.6197952030029533	0.0014793960972647733	0.41309927962242277	0.09398029311915211	0.6649719853164417	0.5720791587314731
177	0.5484419419833844	0.6211531561370097	0.0014793960972647733	0.4139493803648809	0.09398029311915211	0.666517623030002	0.573735199138859
178	0.5496894924236151	0.6222516629405758	0.0014793960972647733	0.41463387706660043	0.09398029311915211	0.6679528580497364	0.5754850818359968
179	0.551075046231128	0.6230741630095774	0.0014793960972647733	0.4152521321520245	0.09398029311915211	0.6695592172449008	0.577069360492396
180	0.5526317242140708	0.6241561094090696	0.0014793960972647733	0.41588694764152245	0.09398029311915211	0.6708233280892054	0.5784880351080567
181	0.5539234357318319	0.625436780657448	0.0014793960972647733	0.416803290000276	0.09398029311915211	0.672203361762027	0.580017112417543
182	0.5554359526372443	0.6267836935221219	0.0014793960972647733	0.4175871491264387	0.09398029311915211	0.6732411470839889	0.5816510722861638
183	0.5567994259059921	0.6280312439623527	0.0014793960972647733	0.41832684717507107	0.09398029311915211	0.6744114156385416	0.5831580690568849
184	0.5583561038889349	0.6289917473986365	0.0014793960972647733	0.41890646131765613	0.09398029311915211	0.6754657613645773	0.5850017940437746
185	0.5596974966189175	0.629676244100356	0.0014793960972647733	0.419751041925423	0.09398029311915211	0.6766581104578951	0.58618310286771
186	0.5606856007286578	0.6306477878060225	0.0014793960972647733	0.4204741795699815	0.09398029311915211	0.6777069360492396	0.5877177003118876
187	0.5619055504954321	0.6316082912423063	0.0014793960972647733	0.4213353205818222	0.09398029311915211	0.6788551240650272	0.5892302172173001
188	0.563213822417267	0.632469432254147	0.0014793960972647733	0.4219646159366289	0.09398029311915211	0.6800971543705666	0.59073169385333
189	0.5647428997267533	0.6335734591924043	0.0014793960972647733	0.42262703209958324	0.09398029311915211	0.6812674229251193	0.59223317048936
190	0.5658855676078496	0.6345008418205405	0.0014793960972647733	0.4235654549971019	0.09398029311915211	0.6827302586183103	0.5937401672600812
191	0.5671275979133891	0.6358091137423754	0.0014793960972647733	0.42422235102536504	0.09398029311915211	0.6841158124258232	0.5951422814716679
192	0.5685297121249758	0.636786177582733	0.0014793960972647733	0.4248019651679501	0.09398029311915211	0.6853136816538323	0.5964284728547377
193	0.569766222295824	0.6377246004802517	0.0014793960972647733	0.42540365984930034	0.09398029311915211	0.686483950208385	0.5978526676050896
194	0.5708812895034638	0.6388727884960393	0.0014793960972647733	0.4259391129143551	0.09398029311915211	0.6877094201098507	0.5992658220860589
195	0.5724545278904806	0.6397118489691148	0.0014793960972647733	0.42644696530595344	0.09398029311915211	0.6888300074521818	0.6008942618199884
196	0.5734702326736772	0.6407496342910767	0.0014793960972647733	0.42703209958322985	0.09398029311915211	0.6898953934476001	0.6023681377825619
197	0.5748944274240292	0.6416825370539041	0.0014793960972647733	0.42772763655433194	0.09398029311915211	0.6911374237531396	0.6037260909166183
198	0.5761364577295686	0.6425271176616709	0.0014793960972647733	0.4283790124479037	0.09398029311915211	0.6924677762137396	0.604912919875245
199	0.5774888907289338	0.643702906350915	0.0014793960972647733	0.42906350914962327	0.09398029311915211	0.693555242747923	0.6065689602826309
200	0.5785984378018824	0.6443653225138694	0.0014793960972647733	0.42968728436973863	0.09398029311915211	0.6943667025475422	0.60793795368607
201	0.5798294278380393	0.6451050205625017	0.0014793960972647733	0.4303055394551627	0.09398029311915211	0.6955866523143165	0.6092351853385223
202	0.5810604178741962	0.645938560900886	0.0014793960972647733	0.4308023515773785	0.09398029311915211	0.6967238000607214	0.6106428196848003
203	0.5820154011757886	0.6468493831249482	0.0014793960972647733	0.4314647677403329	0.09398029311915211	0.6978664679418177	0.6120670144351522
204	0.5832187905384891	0.6479810107366619	0.0014793960972647733	0.43200574094007893	0.09398029311915211	0.6987607297618061	0.6132924843366178
205	0.584256575860451	0.6489359940382545	0.0014793960972647733	0.43251359333167727	0.09398029311915211	0.6998040352184594	0.6145621153156137
206	0.5854930860312991	0.6498247357235517	0.0014793960972647733	0.43323673097623583	0.09398029311915211	0.7006486158262262	0.6162015953189258
207	0.5865253512185697	0.6508238801026746	0.0014793960972647733	0.4339874692942508	0.09398029311915211	0.7018520051889267	0.6177030719549557
208	0.587706660042505	0.6517457425961194	0.0014793960972647733	0.4347547680163396	0.09398029311915211	0.703033314012862	0.6191438271093814
209	0.5890480527724876	0.6527724876486987	0.0014793960972647733	0.435417184179294	0.09398029311915211	0.7040103778532196	0.6206121829372637
210	0.5901741602495101	0.6537550716237476	0.0014793960972647733	0.4359747177831139	0.09398029311915211	0.7050316027711077	0.6220474179569981
211	0.5909911401838205	0.6546438133090448	0.0014793960972647733	0.43652673125224256	0.09398029311915211	0.7060693880930695	0.6234440120338937
