Iteration	bicycle	car	freight	pt	ride	walk
58	0.18357207915873147	0.2938257293477961	0.0014793960972647733	0.20867765173470232	0.09398029311915211	0.21846485054235323
59	0.18355551875465762	0.29285418564212967	0.0014793960972647733	0.2094559907261737	0.09398029311915211	0.21867461566062213
60	0.18283238111009908	0.29315779305015044	0.0014793960972647733	0.2095443128812343	0.09398029311915211	0.21900582374209931
61	0.18324087107725429	0.2932129943970633	0.0014793960972647733	0.2097927189423422	0.09398029311915211	0.21829372636692335
62	0.1834782368689796	0.293052910491016	0.0014793960972647733	0.20871629267754133	0.09398029311915211	0.2192928707460462
63	0.1830752670365157	0.2928817863155861	0.0014793960972647733	0.20989760150147663	0.09398029311915211	0.2186856559300047
64	0.18346167646490574	0.2914907123733819	0.0014793960972647733	0.2103612928155447	0.09398029311915211	0.21922662912975077
65	0.18340095498330158	0.2920261654384367	0.0014793960972647733	0.21067042035825675	0.09398029311915211	0.21844277000358808
66	0.1838922469708261	0.2916176754712815	0.0014793960972647733	0.21010736661974552	0.09398029311915211	0.21892302172173
67	0.18453258259501532	0.29160663520189894	0.0014793960972647733	0.21065938008887417	0.09398029311915211	0.2177417128977947
68	0.18541028401092988	0.2902431619331512	0.0014793960972647733	0.21091330628467334	0.09398029311915211	0.21797355855482875
69	0.18362728050564434	0.291087742540918	0.0014793960972647733	0.21149292042725842	0.09398029311915211	0.21833236730976235
70	0.1856807706108029	0.2882283127708316	0.0014793960972647733	0.21149292042725842	0.09398029311915211	0.2191383069746902
71	0.18499627390908338	0.28927161822748476	0.0014793960972647733	0.21177996743120533	0.09398029311915211	0.21849245121580965
72	0.18430625707267256	0.28931577930501506	0.0014793960972647733	0.21168612514145346	0.09398029311915211	0.21923214926444204
73	0.18381496508514808	0.28968562832933126	0.0014793960972647733	0.21206149430046092	0.09398029311915211	0.21897822306864287
74	0.1838425657586045	0.2895034638845188	0.0014793960972647733	0.21194005133725263	0.09398029311915211	0.2192542298032072
75	0.1839695288565041	0.28927713836217606	0.0014793960972647733	0.21206149430046092	0.09398029311915211	0.21923214926444204
76	0.18336783417515387	0.2896911484640225	0.0014793960972647733	0.21193453120256134	0.09398029311915211	0.21954679694184537
77	0.1840523308768734	0.28870856448897353	0.0014793960972647733	0.21228781982280368	0.09398029311915211	0.2194915955949325
78	0.1831083878446634	0.2892992189009412	0.0014793960972647733	0.21234854130440783	0.09398029311915211	0.2197841627335707
79	0.183235350942563	0.28885760812563827	0.0014793960972647733	0.21244790372885097	0.09398029311915211	0.21999944798653087
80	0.18334575363638872	0.28838839667687893	0.0014793960972647733	0.21361265214871242	0.09398029311915211	0.21919350832160306
81	0.18495211283155308	0.28735613148960837	0.0014793960972647733	0.21376721592006845	0.09398029311915211	0.21846485054235323
82	0.183312632828241	0.2874610140487428	0.0014793960972647733	0.21392177969142448	0.09398029311915211	0.21984488421517484
83	0.18379840468107422	0.28836079600342246	0.0014793960972647733	0.21400458171179376	0.09398029311915211	0.21837652838729266
84	0.1834892771383622	0.2878253429383677	0.0014793960972647733	0.21430266898512323	0.09398029311915211	0.21892302172173
85	0.18297590461207253	0.2869862824652922	0.0014793960972647733	0.21551709861720625	0.09398029311915211	0.21906102508901218
86	0.18278822003256878	0.286252104551351	0.0014793960972647733	0.21552813888658884	0.09398029311915211	0.21997184731307443
87	0.18314150865281112	0.28524744003753694	0.0014793960972647733	0.2163506389555905	0.09398029311915211	0.21980072313764457
88	0.1825066931633132	0.2858215340454307	0.0014793960972647733	0.21629543760867764	0.09398029311915211	0.21991664596616156
89	0.1820926830614667	0.28551240650271864	0.0014793960972647733	0.21702961552261876	0.09398029311915211	0.219905605696779
90	0.18159035080455962	0.2861913830697469	0.0014793960972647733	0.216726008114598	0.09398029311915211	0.22003256879467858
91	0.18306422676713313	0.28454086279705226	0.0014793960972647733	0.21675360878805444	0.09398029311915211	0.22018161243134332
92	0.18187739780850654	0.2843090171400182	0.0014793960972647733	0.21735530346940465	0.09398029311915211	0.22099859236565372
93	0.1824183710082526	0.2834699566669427	0.0014793960972647733	0.21837652838729266	0.09398029311915211	0.2202754547210952
94	0.18299798515083768	0.2834037150506472	0.0014793960972647733	0.2181446827302586	0.09398029311915211	0.21999392785183958
95	0.18173387430653307	0.2846623057602605	0.0014793960972647733	0.21863597471778312	0.09398029311915211	0.2195081559990064
96	0.18174491457591566	0.28561176892716184	0.0014793960972647733	0.21784659545692914	0.09398029311915211	0.2193370318235765
97	0.18161243134332478	0.28494383262951617	0.0014793960972647733	0.21842620959951423	0.09398029311915211	0.21955783721122796
98	0.18153514945764676	0.28496039303359	0.0014793960972647733	0.21841516933013166	0.09398029311915211	0.21962959896221468
99	0.18137506555159946	0.28470094670309953	0.0014793960972647733	0.2185200518892661	0.09398029311915211	0.219944246639618
100	0.1807071292539538	0.2842814164665618	0.0014793960972647733	0.2196571996356711	0.09398029311915211	0.21989456542739644
101	0.18133642460876045	0.2833871546465734	0.0014793960972647733	0.21955783721122796	0.09398029311915211	0.22025889431702134
102	0.18141370649443847	0.2834533962628688	0.0014793960972647733	0.21943087411332837	0.09398029311915211	0.22024233391294748
103	0.18170075349838535	0.28365764124644643	0.0014793960972647733	0.21906654522370345	0.09398029311915211	0.2201153708150479
104	0.1811100990864177	0.2823052082470812	0.0014793960972647733	0.22036377687615577	0.09398029311915211	0.2207612265739284
105	0.18077337087024922	0.2835748392260771	0.0014793960972647733	0.22036929701084707	0.09398029311915211	0.21982280367640972
106	0.18065192790704093	0.2831221881813916	0.0014793960972647733	0.22099859236565372	0.09398029311915211	0.21976760232949685
107	0.1807016091192625	0.2826640170020148	0.0014793960972647733	0.22026441445171263	0.09398029311915211	0.22091027021059315
108	0.18062984736827578	0.282570174712263	0.0014793960972647733	0.22104275344318403	0.09398029311915211	0.22029753525986034
109	0.18048080373161104	0.2818028759901742	0.0014793960972647733	0.22152852529601721	0.09398029311915211	0.2207281057657807
110	0.18117634070271316	0.28087549336203804	0.0014793960972647733	0.22143468300626534	0.09398029311915211	0.2210537937125666
111	0.1807016091192625	0.28177527531671775	0.0014793960972647733	0.22111451519417075	0.09398029311915211	0.22094891115343215
112	0.18092793464160525	0.2814882283127708	0.0014793960972647733	0.22134084071651347	0.09398029311915211	0.22078330711269356
113	0.18082305208247082	0.2825922552510281	0.0014793960972647733	0.2205183406475118	0.09398029311915211	0.22060666280257238
114	0.1791228505975546	0.28268609754078	0.0014793960972647733	0.22124699842676163	0.09398029311915211	0.22148436421848694
115	0.18023239767050317	0.2823217686511551	0.0014793960972647733	0.22139604206342633	0.09398029311915211	0.22059010239849852
116	0.181154260163948	0.2806933289172256	0.0014793960972647733	0.22208053876514586	0.09398029311915211	0.22061218293726367
117	0.1807512903314841	0.28053324501117827	0.0014793960972647733	0.22266015290773095	0.09398029311915211	0.22059562253318982
118	0.18038696144185917	0.2803952416438961	0.0014793960972647733	0.22253318980983136	0.09398029311915211	0.22122491788799648
119	0.1800888741685297	0.2813833457536364	0.0014793960972647733	0.22262703209958323	0.09398029311915211	0.22044105876183379
120	0.18030967955618116	0.2802627584113052	0.0014793960972647733	0.22242830725069693	0.09398029311915211	0.2215395655653998
121	0.17944301840964919	0.27972730534625045	0.0014793960972647733	0.22379730065413597	0.09398029311915211	0.22157268637354752
122	0.18013303524606	0.28014683558278825	0.0014793960972647733	0.2232121663768596	0.09398029311915211	0.2210482735778753
123	0.17954790096878365	0.28013579531340566	0.0014793960972647733	0.22359857580524964	0.09398029311915211	0.2212580386961442
124	0.1788744445364467	0.2798432281747675	0.0014793960972647733	0.22409538792746542	0.09398029311915211	0.22172725014490355
125	0.17897932709558112	0.27967210399933756	0.0014793960972647733	0.22399050536833098	0.09398029311915211	0.2218983743203334
126	0.179073169385333	0.2798432281747675	0.0014793960972647733	0.22401258590709613	0.09398029311915211	0.22161132731638652
127	0.17903452844249398	0.27976594628908946	0.0014793960972647733	0.2245149181640032	0.09398029311915211	0.22122491788799648
128	0.17920013248323258	0.27932985564847784	0.0014793960972647733	0.2250779719025144	0.09398029311915211	0.2209323507493583
129	0.17928845463829318	0.2793353757831691	0.0014793960972647733	0.22493996853523227	0.09398029311915211	0.22097651182688857
130	0.17921117275261517	0.2795341006320554	0.0014793960972647733	0.22461980072313764	0.09398029311915211	0.22117523667577488
131	0.17927189423421933	0.2772598051392454	0.0014793960972647733	0.2258673511633684	0.09398029311915211	0.22214126024675002
132	0.1785818773978085	0.2782755099224421	0.0014793960972647733	0.22595567331842897	0.09398029311915211	0.22172725014490355
133	0.17878060224669481	0.2782037481714554	0.0014793960972647733	0.22588391156744225	0.09398029311915211	0.22167204879799068
134	0.17848803510805664	0.2784411139631807	0.0014793960972647733	0.22552510281250862	0.09398029311915211	0.22208605889983715
135	0.17876404184262096	0.27686787557616405	0.0014793960972647733	0.2268499351384174	0.09398029311915211	0.22205845822638073
136	0.17853219618558694	0.2778228588777566	0.0014793960972647733	0.2269989787750821	0.09398029311915211	0.22118627694515747
137	0.1781402666225056	0.2772266843310977	0.0014793960972647733	0.22652976732632277	0.09398029311915211	0.2226435925036571
138	0.1775330518064641	0.2779829427838039	0.0014793960972647733	0.2258563108939858	0.09398029311915211	0.22316800529932931
139	0.17933261571582346	0.27698931853937236	0.0014793960972647733	0.22628136126521486	0.09398029311915211	0.22193701526317242
140	0.17897380696088985	0.2767353923435732	0.0014793960972647733	0.2270044989097734	0.09398029311915211	0.2218266125693467
141	0.1787419613038558	0.2766967514007342	0.0014793960972647733	0.2272418647014987	0.09398029311915211	0.2218597333774944
142	0.1778035384063371	0.2770169192128288	0.0014793960972647733	0.22783251911346636	0.09398029311915211	0.22188733405095085
143	0.17859843780188236	0.27572520769506775	0.0014793960972647733	0.22792084126852696	0.09398029311915211	0.22229582401810605
144	0.17878060224669481	0.27575280836852417	0.0014793960972647733	0.22779939830531865	0.09398029311915211	0.22220750186304547
145	0.17859291766719107	0.27601225469901464	0.0014793960972647733	0.2276172338605062	0.09398029311915211	0.2223179045568712
146	0.1787088404957081	0.27564792580938974	0.0014793960972647733	0.22807540503988297	0.09398029311915211	0.2221081394386023
147	0.17746129005547737	0.27500759018520055	0.0014793960972647733	0.22952168032900003	0.09398029311915211	0.22254975021390522
148	0.1779415417736193	0.2751290331484088	0.0014793960972647733	0.22840661312136015	0.09398029311915211	0.22306312274019485
149	0.17770417598189395	0.27449421765891086	0.0014793960972647733	0.23010129447158512	0.09398029311915211	0.22224062267119318
150	0.17873644116916454	0.2747095029118711	0.0014793960972647733	0.22919047224752284	0.09398029311915211	0.2219038944550247
151	0.17782561894510227	0.275151113687174	0.0014793960972647733	0.23000193204714195	0.09398029311915211	0.22156164610416496
152	0.17684855510474456	0.27537743920951674	0.0014793960972647733	0.2297866467941818	0.09398029311915211	0.22252766967514007
153	0.17763241423090723	0.27406364715299053	0.0014793960972647733	0.2302172173001021	0.09398029311915211	0.22262703209958323
154	0.1774833705942425	0.2746487814302669	0.0014793960972647733	0.22947751925146972	0.09398029311915211	0.22293063950760397
155	0.17749993099831635	0.27420717065496397	0.0014793960972647733	0.2304711434959013	0.09398029311915211	0.22236206563440147
156	0.17721288399436946	0.27453837873644116	0.0014793960972647733	0.2301896166266457	0.09398029311915211	0.2225994314261268
157	0.1765394275620325	0.2742347713284204	0.0014793960972647733	0.2310397173691038	0.09398029311915211	0.2227263945240264
158	0.17692031685573129	0.2740691672876818	0.0014793960972647733	0.23088515359774778	0.09398029311915211	0.22266567304242224
159	0.17685407523943583	0.27302586183102867	0.0014793960972647733	0.23184013689934035	0.09398029311915211	0.22282023681377824
160	0.17677127321906655	0.2728381772515249	0.0014793960972647733	0.23138196571996356	0.09398029311915211	0.22354889459302807
161	0.17657254837018024	0.273185945737076	0.0014793960972647733	0.2314040462587287	0.09398029311915211	0.22337777041759818
162	0.17660566917832796	0.2727332946923905	0.0014793960972647733	0.23190637851563578	0.09398029311915211	0.2232949683972289
163	0.17627446109685077	0.2736606773205266	0.0014793960972647733	0.23170213353205818	0.09398029311915211	0.22290303883414755
164	0.17623030001932047	0.2732135464105324	0.0014793960972647733	0.23151444895255444	0.09398029311915211	0.22358201540117578
165	0.1751925146973586	0.2727719356352295	0.0014793960972647733	0.23293864370290635	0.09398029311915211	0.22363721674808865
166	0.17645662554166322	0.27230272418647017	0.0014793960972647733	0.23294416383759764	0.09398029311915211	0.22283679721785213
167	0.17590461207253458	0.271932875162154	0.0014793960972647733	0.2335624189230217	0.09398029311915211	0.22314040462587287
168	0.1760150147663603	0.2715188650603075	0.0014793960972647733	0.23386050619635118	0.09398029311915211	0.22314592476056416
169	0.17563412547266152	0.2716403080235158	0.0014793960972647733	0.23383842565758606	0.09398029311915211	0.22342745162981978
170	0.17555132345229224	0.27168446910104604	0.0014793960972647733	0.2341806740084458	0.09398029311915211	0.223123844221799
171	0.17550716237476194	0.27209847920289254	0.0014793960972647733	0.23383842565758606	0.09398029311915211	0.2230962435483426
172	0.1752035549667412	0.2727498550964644	0.0014793960972647733	0.23349617730672628	0.09398029311915211	0.2230907234136513
173	0.17539123954624491	0.27298722088818966	0.0014793960972647733	0.23326985178438353	0.09398029311915211	0.222891998564765
174	0.17497170930970715	0.2727719356352295	0.0014793960972647733	0.2334464960945047	0.09398029311915211	0.22335016974414176
175	0.1747509039220557	0.2720432778559797	0.0014793960972647733	0.23400954983301592	0.09398029311915211	0.2237365791725318
176	0.17570036708895698	0.2713422207501863	0.0014793960972647733	0.2340205901023985	0.09398029311915211	0.22347713284204135
177	0.17521459523612376	0.2708067676851315	0.0014793960972647733	0.23503629488559521	0.09398029311915211	0.22348265297673264
178	0.17542436035439266	0.27138638182771657	0.0014793960972647733	0.2348375700367089	0.09398029311915211	0.222891998564765
179	0.17586045099500427	0.271104854958461	0.0014793960972647733	0.2345560431674533	0.09398029311915211	0.22301896166266458
180	0.17582181005216527	0.2712318180563606	0.0014793960972647733	0.23448980155115784	0.09398029311915211	0.22299688112389943
181	0.17493306836686814	0.27097789186056137	0.0014793960972647733	0.23490381165300434	0.09398029311915211	0.22372553890314922
182	0.17456873947724325	0.27055284148933234	0.0014793960972647733	0.2357318318566973	0.09398029311915211	0.22368689796031024
183	0.17460738042008225	0.27071292539537967	0.0014793960972647733	0.23548342579558942	0.09398029311915211	0.2237365791725318
184	0.17497170930970715	0.26953161657144437	0.0014793960972647733	0.23681929839088073	0.09398029311915211	0.22321768651155088
185	0.17505451133007646	0.26939361320416216	0.0014793960972647733	0.23682481852557202	0.09398029311915211	0.22326736772377245
186	0.17541884021970136	0.270122270983412	0.0014793960972647733	0.2361348016891612	0.09398029311915211	0.22286439789130855
187	0.17505451133007646	0.2692611299715713	0.0014793960972647733	0.236670254754216	0.09398029311915211	0.22355441472771936
188	0.17470122270983413	0.27006154950180783	0.0014793960972647733	0.23676409704396786	0.09398029311915211	0.22301344152797328
189	0.17435345422428308	0.26976346222847836	0.0014793960972647733	0.23742099307223097	0.09398029311915211	0.22300240125859072
190	0.17460186028539096	0.2690182440451547	0.0014793960972647733	0.23714498633766665	0.09398029311915211	0.22377522011537082
191	0.17508763213822418	0.26903480444922856	0.0014793960972647733	0.23658193259915541	0.09398029311915211	0.22383594159697498
192	0.17456321934255195	0.2687863983881207	0.0014793960972647733	0.2376859595374127	0.09398029311915211	0.22350473351549777
193	0.17443625624465237	0.26821782451491816	0.0014793960972647733	0.23796196627197705	0.09398029311915211	0.22392426375203556
194	0.17469018244045154	0.2683227070740526	0.0014793960972647733	0.23808892936987663	0.09398029311915211	0.22343849189920234
195	0.1738014407551544	0.2692721702409539	0.0014793960972647733	0.23774668101901686	0.09398029311915211	0.22372001876845796
196	0.17464050122822997	0.2676713311804808	0.0014793960972647733	0.23865198310838784	0.09398029311915211	0.22357649526648452
197	0.17467914217106897	0.2676823714498634	0.0014793960972647733	0.23870166432060944	0.09398029311915211	0.22347713284204135
198	0.1745411388037868	0.2672683613480169	0.0014793960972647733	0.2389942314592476	0.09398029311915211	0.2237365791725318
199	0.17366343738787227	0.2680135795313406	0.0014793960972647733	0.23900527172863018	0.09398029311915211	0.2238580221357401
200	0.17535259860340593	0.2676768513151721	0.0014793960972647733	0.23799508708012476	0.09398029311915211	0.22351577378488036
201	0.17482266567304242	0.2685655930004692	0.0014793960972647733	0.23779636223123843	0.09398029311915211	0.22335568987883303
202	0.17497722944439845	0.26862079434738206	0.0014793960972647733	0.23747067428445254	0.09398029311915211	0.22347161270735005
203	0.17419889045292705	0.2687587977146642	0.0014793960972647733	0.23794540586790316	0.09398029311915211	0.22363721674808865
204	0.1744252159752698	0.2688636802737987	0.0014793960972647733	0.23790676492506418	0.09398029311915211	0.22334464960945047
205	0.17457425961193454	0.26750020700505095	0.0014793960972647733	0.23889486903480445	0.09398029311915211	0.22357097513179322
206	0.17367999779194612	0.2679583781844277	0.0014793960972647733	0.2385029394717231	0.09398029311915211	0.22439899533548618
207	0.17342055146145566	0.26777621373961524	0.0014793960972647733	0.2391211945571472	0.09398029311915211	0.22422235102536503
208	0.17411608843255774	0.26744500565813806	0.0014793960972647733	0.23909911401838205	0.09398029311915211	0.22388010267450525
209	0.17334878971046894	0.26777069360492395	0.0014793960972647733	0.23893903011233475	0.09398029311915211	0.2244817973558555
210	0.1732439071513345	0.26713035798073476	0.0014793960972647733	0.23898319118986502	0.09398029311915211	0.22518285446164887
211	0.17347575280836852	0.26814054262924014	0.0014793960972647733	0.23959592614059783	0.09398029311915211	0.2233280892053766
212	0.1745411388037868	0.26667770693604925	0.0014793960972647733	0.24021418122602192	0.09398029311915211	0.22310728381772515
213	0.17389528304490628	0.26656178410753223	0.0014793960972647733	0.24025282216886093	0.09398029311915211	0.22383042146228369
214	0.17399464546934945	0.2659159283486517	0.0014793960972647733	0.24036874499737793	0.09398029311915211	0.22426099196820404
215	0.17364135684910711	0.26687643178493553	0.0014793960972647733	0.24035218459330407	0.09398029311915211	0.22367033755623636
216	0.17365791725318097	0.2660484115812426	0.0014793960972647733	0.24085451685021114	0.09398029311915211	0.22397946509894842
217	0.17428169247329633	0.2660208109077862	0.0014793960972647733	0.24036874499737793	0.09398029311915211	0.2238690624051227
218	0.17398912533465816	0.26581656592420855	0.0014793960972647733	0.240871077254285	0.09398029311915211	0.2238635422704314
219	0.17310590378405233	0.2663796196627198	0.0014793960972647733	0.2408821175236676	0.09398029311915211	0.22417266981314343
220	0.17332670917170379	0.2654301564958185	0.0014793960972647733	0.24204134580883774	0.09398029311915211	0.2237420993072231
221	0.17302310176368305	0.2648947034307637	0.0014793960972647733	0.2422566310617979	0.09398029311915211	0.22436587452733847
222	0.1729513400126963	0.2653473544754492	0.0014793960972647733	0.2422676713311805	0.09398029311915211	0.22397394496425713
223	0.1722613231762855	0.26594352902210816	0.0014793960972647733	0.24195302365377716	0.09398029311915211	0.22438243493141233
224	0.17272501449035357	0.265998730369021	0.0014793960972647733	0.24204134580883774	0.09398029311915211	0.22377522011537082
225	0.17169826943777428	0.2654301564958185	0.0014793960972647733	0.24258783914327509	0.09398029311915211	0.22482404570671524
226	0.17228892384974193	0.26590488807926915	0.0014793960972647733	0.2420192652700726	0.09398029311915211	0.22432723358449946
227	0.17184179293974772	0.2659766498302559	0.0014793960972647733	0.24244431564130164	0.09398029311915211	0.2242775523722779
228	0.17281885678010545	0.2649278242389114	0.0014793960972647733	0.24316193315116888	0.09398029311915211	0.22363169661339738
229	0.171615467417405	0.26502718666335456	0.0014793960972647733	0.24289696668598715	0.09398029311915211	0.22500069001683642
230	0.1724214070823328	0.2660097706384036	0.0014793960972647733	0.2420137451353813	0.09398029311915211	0.22409538792746542
231	0.17149402445419668	0.26573928403853053	0.0014793960972647733	0.24248847671883195	0.09398029311915211	0.22481852557202395
232	0.17149954458888797	0.2651099886837239	0.0014793960972647733	0.24365874527338466	0.09398029311915211	0.2242720322375866
233	0.1716430680908614	0.2652369517816235	0.0014793960972647733	0.24253815793105352	0.09398029311915211	0.22512213298004471
234	0.1714112224338274	0.26543567663050976	0.0014793960972647733	0.2438850707957274	0.09398029311915211	0.22380834092351853
235	0.17214540034776848	0.2644586127901521	0.0014793960972647733	0.24407275537523115	0.09398029311915211	0.2238635422704314
236	0.1710027324666722	0.26429852888410477	0.0014793960972647733	0.24453644668929922	0.09398029311915211	0.22470260274350695
237	0.17180315199690874	0.2644420523860782	0.0014793960972647733	0.24389611106511	0.09398029311915211	0.22439899533548618
238	0.17138914189506224	0.26458005575336035	0.0014793960972647733	0.24361458419585438	0.09398029311915211	0.22495652893930612
239	0.17155474593580083	0.2645690154839778	0.0014793960972647733	0.2440561949711573	0.09398029311915211	0.22436035439264718
240	0.17126217879716266	0.26462973696558195	0.0014793960972647733	0.2438850707957274	0.09398029311915211	0.22476332422511108
241	0.17154922580110954	0.26385139797411056	0.0014793960972647733	0.24451988628522536	0.09398029311915211	0.22461980072313764
242	0.17135050095222323	0.2648947034307637	0.0014793960972647733	0.24412795672214402	0.09398029311915211	0.22416714967845217
243	0.17183627280505645	0.26417708592089645	0.0014793960972647733	0.24412243658745272	0.09398029311915211	0.22440451547017748
244	0.17142226270320995	0.2640004416107753	0.0014793960972647733	0.24459164803621208	0.09398029311915211	0.22452595843338577
