ITERATION	avg. EXECUTED	avg. WORST	avg. AVG	avg. BEST
40	112.63578891236422	101.19892638936965	110.10544447971182	116.47009360595811
41	112.6141824550772	101.4839794839782	110.22505799729835	116.47235576719493
42	112.53470803030896	101.79646938130392	110.3462982917685	116.47200116599569
43	112.71407884294703	102.19899781104684	110.49458145626747	116.47354483296158
44	112.90997714310187	102.60273585660424	110.64022719934735	116.4764386587811
45	112.85288530167176	102.77983518321771	110.74787591454202	116.47555377429441
46	112.82706575984523	103.13033107283086	110.86114752914222	116.47618191655936
47	112.78359565291716	103.29522505844753	110.96595205007928	116.4780252846564
48	112.97362739062514	103.80271652080688	111.11577865142203	116.47694655414229
49	112.95830765195818	104.07791254748766	111.23298557251228	116.47994736021903
50	112.95325544054393	104.33566006215221	111.35313486599101	116.4793479773333
51	113.10363300968744	104.66937135548783	111.48419357459927	116.4791239182065
52	113.16300261504972	105.03398261657259	111.60914514922806	116.48103726829135
53	113.07040776171738	105.30065307240967	111.70552873256686	116.47951778442828
54	113.14868815172393	105.53567063830964	111.81647257410293	116.48426658778027
55	113.14428968166388	105.77547042828232	111.91837667243138	116.48154263633036
56	113.20312602578363	106.0328042350518	112.01825492646618	116.48549743360371
57	113.27056541532163	106.2503758643386	112.12143709040562	116.48717086532227
58	113.36298957847396	106.60634828013369	112.23949055369668	116.4895529824085
59	113.44159848807635	106.89004831021022	112.34218092410693	116.4896714058508
60	113.47874990050765	107.13257728603296	112.43354293962443	116.4938886864689
61	113.61105612446799	107.49006608166322	112.5477419588739	116.49319135084833
62	113.44513893497275	107.54564440021485	112.60239071889468	116.49498982908176
63	113.4557161940367	107.76100409456328	112.68747886505048	116.497591410736
64	113.43835689179521	107.98114879888841	112.77256552813027	116.49915816312726
65	113.55800809510644	108.22206254612145	112.86306327788837	116.49928387630594
66	113.52056361854007	108.30788130226637	112.92335419221737	116.5002361379622
67	113.69332081273934	108.60098266497381	113.01514555706581	116.50129694826977
68	113.58254205931266	108.62933560605968	113.05901224105224	116.50505182515526
69	113.67534207413306	108.8416605239117	113.13524195944942	116.50600294718153
70	113.54408176854213	108.89145052331637	113.18211017190986	116.50674020615942
71	113.70307211512309	109.15234155718447	113.26690861314255	116.50791321912175
72	113.63548440512224	109.19085089769462	113.3095516539717	116.50806615199774
73	113.630459398826	109.28639399782229	113.36258894113749	116.5106072530368
74	113.77536348943198	109.54580861584888	113.44183317032598	116.5116936317668
75	113.77315733594939	109.67351479427323	113.4994341420421	116.51282128020017
76	113.78560567155196	109.77463420242357	113.54901803742018	116.51372337754682
77	113.87967014895167	109.92757960649134	113.60834892143214	116.51713877420326
78	113.84235362387032	109.98565810293182	113.64514517232541	116.5167269615102
79	113.83881186747668	110.0572205445872	113.6889488805345	116.51794143802606
80	113.82942068105956	110.11588448152844	113.73064831907568	116.52005013469282
81	114.00165127170891	110.36278280852287	113.80462479942014	116.52388622984897
82	113.84056962243139	110.32014648091832	113.82579365881953	116.52453159343678
83	113.98560562388383	110.54940678843933	113.89099785893134	116.52732156213634
84	114.07925384527255	110.71506589313285	113.94517650721784	116.5284683678842
85	114.02491495384668	110.72933701694542	113.97427291561807	116.53034894223251
86	114.03478946419709	110.79066148093246	114.0110110599862	116.53221248484093
87	114.06128624760667	110.93536113237732	114.05676655038425	116.5316593187151
88	114.08262659962199	111.02911149513645	114.09980161847409	116.53459697280084
89	114.11793679762894	111.10206479623719	114.13802313823966	116.53489664559392
90	114.09560779818295	111.14781529709303	114.17096503514016	116.53551819258445
91	114.15400244655801	111.29048319576339	114.21735593680454	116.53972109688132
92	114.0345955333103	111.25642805854469	114.23211659203805	116.54044091614544
93	114.15002339226336	111.41648658079467	114.28309581883873	116.54107795050771
94	114.14965319762148	111.46374139642714	114.31434760320195	116.54166572113671
95	114.15735799609088	111.48327048582424	114.33880930891962	116.54364484654815
96	114.17233627609365	111.57840859920414	114.37202225158752	116.54337643030047
97	114.17630962613329	111.66242484338672	114.40555742352616	116.54313576631475
98	114.23895367473564	111.76795623141604	114.44434765815437	116.54462492894525
99	114.13656785049506	111.72852432845553	114.45523082092953	116.54795537305071
100	114.24239134078852	111.86330971750549	114.49809881446276	116.54807948869156
101	114.18405863465486	111.86070228448298	114.5193459182552	116.55000405066018
102	114.28577700320187	112.0278781475902	114.56540236383208	116.55039749891206
103	114.2746205361784	112.02444980272094	114.58635652869783	116.55156060978494
104	114.21304221585223	112.02201145133027	114.60274414076703	116.55255157817892
105	114.22845001664162	112.0585635853341	114.62843076189915	116.5552498452768
106	114.39854273791596	112.28936196537802	114.68315199059438	116.55532020561138
107	114.23925673514634	112.20524072429525	114.68459001379175	116.55561722687166
108	114.33216443967062	112.32962945759607	114.72176889025756	116.55642933719609
109	114.39371218520881	112.4392418071942	114.75322240349156	116.5586505910785
110	114.31570482609621	112.39800964321313	114.75920407231354	116.5600483764991
111	114.28709520276455	112.40619579995844	114.77578480071998	116.55984857860199
112	114.35493687119781	112.4875524450345	114.80558846029868	116.56079532629039
113	114.33043619051031	112.49263172854441	114.81759704363468	116.56234572884753
114	114.30066537390852	112.49504520397448	114.82895885413804	116.56288659753125
115	114.36740548933106	112.56492923728585	114.85492222893296	116.5623542565285
116	114.4091878875663	112.64889603090153	114.88119413855986	116.56494840977874
117	114.39160590486921	112.66814223871134	114.89564161051003	116.56605292874639
118	114.3135120124483	112.60357367831689	114.89793319368678	116.56714465875626
119	114.44429118407844	112.77884495982643	114.9368849737698	116.56695637329311
120	114.40615686998126	112.76252909089982	114.94772252165667	116.56906998632671
121	114.36672164620809	112.75005501025854	114.95822682922856	116.56796896938025
122	114.46944193794523	112.87129828400717	114.99053331448975	116.57039121136691
123	114.495433789579	112.90736754550989	115.00896313982986	116.5704068010571
124	114.51631059439241	112.95147894838323	115.02707643572205	116.57217606579857
125	114.46851668730402	112.93083228924584	115.03365175180303	116.5733223171362
126	114.46393517872674	112.9602425129034	115.04797637641569	116.57464819904624
127	114.43382030897128	112.94717216355865	115.05833843333342	116.57646353412032
128	114.56840118531932	113.10523279548464	115.09453777035492	116.5763496589801
129	114.53170285785035	113.0881997091254	115.09998813845884	116.57783741491001
130	114.54809727622019	113.11923347408865	115.11334642903496	116.57843965866805
131	114.36059053298096	112.9373382612781	115.09289539360397	116.58247125986301
132	114.45568044831532	113.0609295250196	115.12208179392822	116.5822756083516
133	114.5649053989735	113.19250503777624	115.1537389764831	116.58476118013395
134	114.42453330772022	113.0822660826217	115.14526846479362	116.58438599568214
135	114.48917750463914	113.14568770570754	115.16530064625262	116.58651501024747
136	114.58126392285294	113.27215341439147	115.19362771938104	116.58826311900296
137	114.5270564462273	113.22569611629037	115.19606434993474	116.590569265184
138	114.47336777181621	113.196675555621	115.19956065030921	116.59220112386674
139	114.53296934087594	113.27675072621187	115.21959830242346	116.59236235267791
140	114.58569512046344	113.33123880654927	115.23745676108966	116.59333061375112
141	114.56353368585032	113.33952642766332	115.24528538303987	116.59329008380523
142	114.50997448884146	113.30402506730474	115.24633981783393	116.59310284958474
143	114.5881626552801	113.39654237526936	115.26824056497254	116.59528582294742
144	114.59086120753356	113.4104056308434	115.2779521024407	116.59524110998193
145	114.55906978517352	113.39700004102913	115.28337297764268	116.59608459130291
146	114.56510545268996	113.4208423997002	115.29376551593772	116.59599311347486
147	114.49562229406114	113.36316161990051	115.29097191746456	116.59828038209625
148	114.52596757604996	113.40830187999951	115.30578541663611	116.59973972445549
149	114.55893096566268	113.43900291191271	115.31991353522334	116.6009591211223
150	114.58029118432137	113.47284659577504	115.33303661023986	116.6007182177476
151	114.65373621754715	113.55459641024007	115.35354973073879	116.60185622223749
152	114.56700789055895	113.48681684664142	115.34902679944715	116.6041165527594
153	114.59335288839347	113.52312385598522	115.36188375730501	116.6039457319674
154	114.62561768087878	113.57771361287706	115.37795297528821	116.60567664336197
155	114.59797658505381	113.56152495430165	115.38172298441916	116.60617081912956
156	114.64608431002726	113.63649142261212	115.40044035399471	116.60802515884255
157	114.572223678166	113.57199143513553	115.39524509401375	116.60786729135009
158	114.64095202828464	113.64040181084984	115.41385216526048	116.61022670668349
159	114.63590089595743	113.6591622606699	115.42076352584886	116.61114527014868
160	114.68445432220993	113.71464306425779	115.43618833860822	116.61297715096975
161	114.56325803942808	113.58989169385616	115.42224324501532	116.61311148861235
162	114.6602987994533	113.71054913931818	115.44588250807476	116.61465522373513
163	114.64689891983282	113.70838350497702	115.45032308654261	116.61448001709938
164	114.5695982289471	113.63946209213022	115.4434705788721	116.61485130688152
165	114.56115935033117	113.64401047390604	115.44978283798278	116.61551045456855
166	114.69811711600937	113.79340771764433	115.47959138509742	116.6169490955762
167	114.66068729168724	113.76264766200732	115.47912577785762	116.61760012261603
168	114.70751302184432	113.8108192406023	115.49256631530609	116.6183428431645
169	114.65183455746181	113.76660655331821	115.49037913866186	116.61911667402664
170	114.62861609014521	113.75838256525131	115.49361632765094	116.62031299547299
171	114.73093081136673	113.86085313285054	115.51564782940547	116.62155071756075
172	114.69398182611248	113.83537046408631	115.5161692730944	116.62141735755682
173	114.57658888603113	113.73354995287823	115.50237620134529	116.62330608334003
174	114.65874387614852	113.81470937250094	115.52199274254563	116.6246726783829
175	114.64633545805653	113.80472863954279	115.52466278375184	116.62363895809582
176	114.66485793490322	113.82037884193518	115.53258512094138	116.62440889513915
177	114.62528194457553	113.79789815619644	115.53240535325169	116.62373949608251
178	114.78668894594465	113.96308011864183	115.56470223125933	116.62692563592464
179	114.71627368426172	113.89468451755785	115.55868678846734	116.62790638111856
180	114.85363323783628	114.0335553262421	115.58548529277826	116.62852668454715
181	114.66957103855675	113.8544094668519	115.5596417769051	116.62965521045041
182	114.73935427174374	113.93238825810735	115.57618238288742	116.63056210922659
183	114.73542368360299	113.9422215414487	115.58231484448902	116.63250417546375
184	114.77293673433044	113.97646512765809	115.59288184099094	116.63264580523594
185	114.73777069681934	113.94705138147357	115.5921267746791	116.63344348777319
186	114.68204793602091	113.90437037561644	115.58777047572559	116.63414767754583
187	114.78255033427074	114.00759036429982	115.60921833952371	116.63578453381272
188	114.74992056401982	113.98884235677447	115.60896941061924	116.63669833123804
189	114.91258370633315	114.15843007644494	115.64075973093456	116.63748168950627
190	114.66660316374187	113.9168668793688	115.6042775283994	116.63916305918599
191	114.7995731731782	114.0440099967674	115.63028938176897	116.64034890102708
192	114.74913337159633	114.00142646529049	115.62617335045651	116.64050114405683
193	114.68696003960662	113.95102238525465	115.6213245708701	116.64168660112895
194	114.82347425316105	114.09743714021474	115.64925904976589	116.64342685272106
195	114.75531330047068	114.03461099733383	115.64274547730022	116.64433085545225
196	114.8049466139168	114.0923732203141	115.6553311706616	116.64443647798083
197	114.73973023163796	114.03577769155928	115.64881418996737	116.64583455285687
198	114.76046796431312	114.05421838740652	115.65569666718129	116.64592550019339
199	114.7909304531713	114.09275050409411	115.66444926107152	116.64613121419772
200	114.80283959464532	114.10068051838412	115.66942671971584	116.6469808217423
201	114.80261794528029	114.10588027088076	115.67361673456067	116.64862444094742
202	114.76344111939139	114.07416293681146	115.67046819832741	116.6493351382917
203	114.74322594260438	114.04615974553822	115.67004619673575	116.65205266003636
204	114.81839749836294	114.13403349927152	115.6872104542086	116.6525786883284
205	114.80395988002499	114.12545854106736	115.68818733959958	116.65333512024337
206	114.77642884067859	114.09848977393997	115.6877957238182	116.65338008373656
207	114.71107898672793	114.03451162010293	115.68028451787033	116.65457708108974
208	114.7744607571993	114.1056452091988	115.69554979204325	116.6550796338373
209	114.79447643128007	114.12593850648041	115.70272219284699	116.6574047804966
210	114.7779929826242	114.11923955709479	115.70452511462491	116.65745452496925
211	114.87679093238422	114.22837520210737	115.72546088463395	116.65790939409167
212	114.88109352575282	114.23338208271409	115.72928859060352	116.65819074137193
213	114.78579861962757	114.14033648349574	115.71640833309193	116.65913097184381
214	114.82066576381109	114.17765419365068	115.72614550614837	116.66015687464376
215	114.92329719320266	114.27359308847142	115.7450987239062	116.66105803240913
216	114.88584382131073	114.25251245820962	115.7433424361644	116.66154754304226
217	114.83860004674574	114.20851477271768	115.73874650878032	116.66159186548975
218	114.85858788632416	114.23054506135493	115.74533790389894	116.6624129179719
219	114.79282434620862	114.18361812466051	115.7382073708653	116.66235223376528
220	114.86796923121179	114.25994199873344	115.75438667192442	116.6627824669408
221	114.82804271417432	114.21431432175135	115.74966544792923	116.6642299374153
222	114.78899159128687	114.17832415366037	115.74518155000717	116.66485289371875
223	114.81586729218338	114.20946443611015	115.75224587085489	116.66653929208684
224	114.91290970474068	114.30180587605997	115.7706519796644	116.66658602568812
225	114.78866506071329	114.18040834337026	115.75219377220527	116.66793266944906
226	114.75774874711306	114.15669310149526	115.74983970495366	116.66803021267904
227	114.92948614673784	114.32759244507515	115.78058727948914	116.66932791362282
228	114.87085821886728	114.26909374872363	115.77399494164784	116.67072398197254
229	114.82546794681484	114.2297528938395	115.7695120352217	116.6713061029965
230	114.88934125589292	114.30323180727147	115.78320096219107	116.67108646727841
231	114.8779584245517	114.2842198889032	115.78288220792868	116.67148301822678
232	114.81434677600672	114.23008424284423	115.77553415624213	116.67345061345307
233	114.78492454813818	114.20148319156725	115.7726698970702	116.67337092285563
234	115.01049792815063	114.4203911217432	115.81169621056083	116.67369968127876
235	114.89072483705867	114.29753905252689	115.7944896953399	116.6757291210344
236	114.92084906056718	114.33327511288272	115.8018179648847	116.67565021985469
237	114.86166118864615	114.28254842561418	115.79504399653412	116.67635462918797
238	114.80861038885193	114.23221233513021	115.7886122586544	116.67647807144381
239	114.93798064944043	114.36110468962974	115.81213997926336	116.67563561324408
240	114.92540879246042	114.35239189702416	115.81323154448533	116.67756559250688
241	114.79545337030935	114.2287814562931	115.7940823204384	116.67763230382361
242	114.87121242101831	114.30506768029805	115.80856669961081	116.67758663416885
243	114.94912439627286	114.38288505669907	115.82313924672667	116.67879863054425
244	114.84792915647849	114.29036511140806	115.80952842178772	116.67966386442008
245	114.7863595882421	114.22572240468378	115.80168392291775	116.68231053945414
246	114.90936845473597	114.35060585742447	115.82438639284473	116.68194826731504
247	114.81257753427174	114.25388950071634	115.81085056016038	116.68250232792504
248	114.89180445763928	114.33760552863498	115.82628312495235	116.68185812135937
249	114.87745839881671	114.32215194262571	115.82638284589943	116.68432514323631
250	114.88923730090839	114.3369342270302	115.83051542829847	116.68404241648348
251	114.84443764066125	114.29334455336374	115.82476167511639	116.68423825425484
252	114.85159233100626	114.30909747158762	115.82848829885242	116.68408125365892
253	114.79584590775852	114.25534335168317	115.821669052138	116.68536771769529
254	114.83189382844286	114.29458102168097	115.83076427814729	116.68586444647936
255	114.99197269342521	114.45528377012972	115.85947098916921	116.68710344552868
256	114.86262189354576	114.33430058170933	115.84020178905232	116.6870951324788
257	114.92254225957744	114.39459510682997	115.85220442206395	116.68775277460125
258	114.87708704611963	114.34743457593241	115.84649888321826	116.68936223749111
259	114.80906183928674	114.27326737134837	115.8360930042475	116.69072592137705
260	114.81532784885314	114.2804812978172	115.83900832110912	116.69105559013315
261	114.9199438817382	114.38608564450199	115.85841683236363	116.69284203701862
262	114.90185113332754	114.36953771031794	115.85737840412082	116.69353751841184
263	114.96213366210287	114.4316387376184	115.8693034371841	116.69369816588274
264	115.00333001635788	114.47059889199195	115.87804182020315	116.69472591768046
265	114.8865899648547	114.36090152064659	115.86137769191852	116.6982949306848
266	114.86249445984345	114.33423269618726	115.85962268351513	116.69957681716645
267	114.83900427314882	114.31410087204512	115.85778379673951	116.69930297293607
268	114.86554644527452	114.34180992132254	115.8639541468871	116.69924300122011
269	114.94417183058512	114.42689362966648	115.8794634876067	116.70054124643495
270	114.94904045918774	114.42536657711864	115.88123325117013	116.70082267217757
271	114.96520821686761	114.45167134015091	115.8867960223986	116.70105224445795
272	115.00071259745951	114.48887248218207	115.89476491202196	116.7016249754297
273	114.98092556250738	114.4685001347846	115.89311609758371	116.70271000891414
274	114.86350545249843	114.35490333200391	115.87567522610976	116.70346556937315
275	114.9895445877027	114.47647046732128	115.89847943798651	116.70567926857774
276	114.86919853280446	114.36281358100102	115.88119065295334	116.7073015000297
277	114.98923569165525	114.48500024992614	115.90232755117805	116.7062984839733
278	114.98826113067163	114.47776839948978	115.90308422270279	116.7063382291279
279	114.99592560975591	114.49034092821569	115.9060771242429	116.70676081771614
280	114.94963341070893	114.44670259072323	115.89997677972738	116.70743005024656
281	114.99290005932083	114.48623110598547	115.90877907969436	116.70793719581559
282	115.01700454991169	114.5101560032772	115.914279792661	116.7090218186199
283	114.86625771041061	114.35807305520373	115.89092843501602	116.71021366489995
284	115.0076565698387	114.50751764523893	115.9165219983619	116.71085591242836
285	114.93924919400474	114.44598226801902	115.90778282633119	116.71157635670497
286	114.98644161589242	114.48787480312164	115.91677777212028	116.71270070397622
287	115.00062337228093	114.50496620081873	115.92095149079344	116.71298815146213
288	114.90878226277835	114.41237448058736	115.90719652027956	116.71381698775717
289	114.93111498891771	114.4554943747271	115.91440921862689	116.71383029135069
290	115.02796297861086	114.54246771377045	115.93146868168226	116.71297604385177
291	114.94461774397556	114.45721056560254	115.91912512969687	116.71461457717626
292	114.90011961751624	114.41003428337935	115.9128786665989	116.7150751689695
293	115.0978049273204	114.61716185904756	115.94809849134265	116.71486048079302
294	114.91333997117216	114.43732493521995	115.91963033069462	116.71544426952985
295	114.98722138796663	114.51116364668175	115.93378414732874	116.7165332254955
296	114.95396359717377	114.47703041819747	115.92913001688916	116.7167260199154
297	115.04628717862268	114.5709613296394	115.94642646476575	116.71711016374124
298	114.96759888583314	114.49134910237859	115.9345968210582	116.71651103745928
299	114.97680849950498	114.49714646549471	115.93794479267811	116.71859159523032
300	114.93031226215403	114.45422784105847	115.93179261069241	116.71891047644213
301	114.90458010947212	114.43295323704737	115.9296710374795	116.72050336014709
302	114.97975077631693	114.51473773629783	115.94405795134543	116.72094875614857
303	114.972050601394	114.51061425458984	115.94470755775518	116.72210430278353
304	114.94499212938122	114.48273829380595	115.94200302446494	116.72256724938242
305	114.98366798811888	114.52965596749605	115.95047565076919	116.72225648286185
306	114.95189228699479	114.49213872715147	115.94596129856873	116.72340727052341
307	114.94753009058476	114.48777449282589	115.94615568758842	116.72278126522843
308	114.9628752779434	114.50081886527616	115.95025134705605	116.72377862584777
309	114.98469215340859	114.52930979984848	115.95554628282055	116.72478054216468
310	115.00601008491893	114.54309993391641	115.96001674938891	116.72959467076502
311	114.93925607997102	114.47823879244513	115.95060886715892	116.72992182507282
312	115.02765348546156	114.56714608171816	115.96688324214531	116.73123638774182
313	114.95388592197577	114.50314278383755	115.95616536074411	116.73102447452726
314	115.0355180711237	114.5780757440534	115.97076160045305	116.73188285375187
315	114.96785041622134	114.5061968456589	115.96008344741477	116.7337001164822
316	114.94159240109035	114.4861109642697	115.95732403295071	116.73265331450925
317	115.03029484698682	114.57739458817484	115.97375505969072	116.73331811780876
318	115.00943571328054	114.5595079757515	115.97237101299008	116.73430526581612
319	115.00250441418562	114.55081310329119	115.97228656592635	116.73462986190339
320	115.04006478227848	114.5920192960193	115.97997726919857	116.73457135090186
321	115.03651289977047	114.59021490852922	115.98115853866574	116.73575119686835
322	115.09079879510634	114.64257566395094	115.9916783878383	116.73728732966313
323	115.04458004244934	114.59897549756559	115.98529510617314	116.73775545086136
324	114.92551994076187	114.4824035716306	115.96721817479121	116.7378347719015
325	114.90011002829968	114.45627535587222	115.96396956259143	116.73816576979748
326	114.98877931334026	114.55367466787447	115.98091488070736	116.73890981709835
327	114.98001077700025	114.54734432100175	115.98075943435644	116.73810941677202
328	114.94534053791855	114.51235461201388	115.97599015646061	116.73831047749097
329	114.97731027935265	114.54499740487411	115.98221105705053	116.73858632719086
330	115.01900121327303	114.58198089300512	115.99033209318313	116.74143869906528
331	114.91457698607536	114.48218668095271	115.97432625786212	116.74216053818135
332	115.0716133490544	114.63780835573908	116.00143852984945	116.74213384590597
333	114.98782014265493	114.55354554382153	115.98838871245775	116.7416138449789
334	114.95516312235206	114.52256869104681	115.98352093691082	116.74250739568406
335	115.0412583328824	114.60308788821129	115.99886446113806	116.74288284244763
336	115.02436400776051	114.58395266945051	115.99693743188907	116.74392343900098
337	115.03124197981543	114.59524930093755	115.99948183398837	116.74378856360188
338	115.05593316744397	114.62302477744218	116.00553024326643	116.74521637517508
339	115.0350252771973	114.60430181415308	116.00328358340073	116.74477768986935
340	114.94871068761493	114.52269283405471	115.99022271044586	116.74487895232075
341	114.98997070318535	114.56975678157232	115.99870370149532	116.74538881452035
342	115.02927376860497	114.60135660360963	116.00600575218138	116.74654961663532
343	115.06285521256385	114.64797717063509	116.01322242645284	116.74595067859296
344	115.06562119818854	114.64314288468746	116.01433843875566	116.74749511472382
345	114.9821985609055	114.56196531640737	116.00166858869412	116.74854259906503
346	114.96636473687325	114.55125058797942	116.00083288116782	116.74821444446346
347	115.06282756742368	114.64859225319236	116.01880352105783	116.74868130541802
348	115.05464848062662	114.64117523698357	116.01837471743322	116.74938071574212
349	114.96389412544978	114.55228314830424	116.00483940932192	116.75031096003927
350	114.9657589469898	114.55351252743924	116.00555915903516	116.74940540108116
351	114.91842095353505	114.51017069896017	115.99883000501757	116.75123915811348
352	115.0095782785438	114.6022921447326	116.01589634732602	116.75211641471239
353	115.03485329904437	114.62108584072864	116.02084075282772	116.75180599961068
354	114.91028535009306	114.50529920812245	116.00127841440342	116.7517250124393
355	115.02809238899484	114.62023762431784	116.02207902410768	116.75317207797379
356	115.02011878534798	114.61340438045346	116.0218157394419	116.75382148526985
357	115.02165486153694	114.61380498597204	116.02288131446893	116.75267973276912
358	114.97351171947363	114.56781734658743	116.01545161595077	116.75326503109706
359	115.09363193856485	114.67701357745388	116.03550416980046	116.75512965806973
360	115.00070989383032	114.58520165701704	116.02095835729898	116.75405984882512
361	115.04876776598765	114.63754537314524	116.0304821650849	116.75527673659337
362	114.98456031842004	114.57256441824559	116.02107256585012	116.75609481389509
363	115.06727809768266	114.65167703624618	116.03519710735179	116.75555468555322
364	114.97288171773572	114.57047863564362	116.02200944410939	116.75821264440526
365	115.12174199005864	114.71439240774639	116.04718348601057	116.75751929886839
366	115.04591448582407	114.63946747216937	116.0357498445452	116.7585012171094
367	114.98129158462747	114.57396040713884	116.02548323324059	116.75891813059897
368	114.99900851547588	114.59101892559256	116.0295910508348	116.75873609691651
369	115.10965952080639	114.70450287552505	116.05020656079272	116.76046625571992
370	115.0775131734752	114.67975869979894	116.04573757865221	116.76050982997977
371	115.01546929490317	114.60985893434069	116.03596464245145	116.76145230346378
372	115.10902049936429	114.70274137837453	116.05202539709768	116.76098913151797
373	115.11552978923186	114.70862712822307	116.05403283929259	116.7623145694528
374	115.096762860156	114.69187769899166	116.05126769001286	116.76264855750709
375	115.07096330553323	114.66819367378007	116.0478978600748	116.76262241777043
376	115.11228889447132	114.70496119963232	116.0553730501041	116.76246965851868
377	115.09011844757951	114.6834465038932	116.0526465643804	116.7645777912663
378	115.04935484780323	114.64779164132341	116.04687924142306	116.76363807754515
379	115.09639300369548	114.69259488226567	116.05602941828529	116.76490859846318
380	114.98491763125944	114.58093463444649	116.03801695132024	116.76501016040544
381	114.9684828587847	114.57072215218302	116.03665591962798	116.76565776930687
382	115.04294295767323	114.64095259906964	116.04923903977989	116.76576412628856
383	115.03724638484191	114.64157733825178	116.05012657885132	116.76624621974918
384	115.12081634377714	114.72137844043762	116.06512886260668	116.7658634719141
385	115.08464380951524	114.68596643002603	116.05908377246594	116.76596239437788
386	115.03159178886284	114.63996801471806	116.05206956568281	116.76624198115447
387	115.03054091984845	114.64000685614647	116.0532278098491	116.76733635337395
388	115.02617956215836	114.6355152189232	116.05338099384613	116.76887378186937
389	115.03365535946826	114.63669661002314	116.05458011950353	116.770276015344
390	115.1234169549566	114.7286018397862	116.07050774333742	116.77040389381585
391	115.02635714860106	114.62931264213869	116.05498126556708	116.77084498305723
392	114.99473885709186	114.603932959836	116.05115705852587	116.77175333564313
393	115.00185265050763	114.61268875973425	116.05333869533372	116.77260158155352
394	115.12592687554668	114.74172374232842	116.07526610288308	116.77288339491837
395	115.05016693684438	114.6668346174251	116.06375407049954	116.77228275489101
396	115.04254008639046	114.6574831568031	116.0629520423343	116.77205158087042
397	115.03588683177718	114.64989574494051	116.06350883830271	116.77301877756997
398	115.09737396483546	114.71658300102139	116.07488331177613	116.77270730392681
399	115.04088002986721	114.6659247650754	116.06675844478697	116.77280644757052
400	115.04746822994471	114.66614024919619	116.06812417025807	116.77269276203428
401	115.07926339120341	114.69836641863975	116.07452634782948	116.77431504795099
402	115.03153454273905	114.64753163329303	116.06676874823947	116.7745265990746
403	115.09981532875159	114.71361887643593	116.07872665042473	116.7747366095943
404	114.882058450357	114.4917238883311	116.0425987167878	116.77539477525866
405	115.0180980747465	114.63034986867362	116.06605745811295	116.77611647071521
406	115.12056393214897	114.73254085638465	116.08399789488162	116.77646451211848
407	115.06222066128227	114.6719678087956	116.07459258576118	116.77684670629037
408	115.14722400674563	114.75761079626129	116.08968772164607	116.77681739441508
