Iteration	bicycle	car	freight	pt	ride	walk
48	0.35013110319891805	0.4532251386933841	0.0014793960972647733	0.3095636333526538	0.09398029311915211	0.45953465264552457
49	0.3531230162015953	0.45589136374927547	0.0014793960972647733	0.31096022742954926	0.09398029311915211	0.4632552234274516
50	0.3559272446247688	0.45872319284590546	0.0014793960972647733	0.31240098258397503	0.09398029311915211	0.46737876404184264
51	0.3586873119704121	0.46103612928155446	0.0014793960972647733	0.31377549612210537	0.09398029311915211	0.4714360630399382
52	0.3617344263200022	0.46365267312522424	0.0014793960972647733	0.3155253788192432	0.09398029311915211	0.4754933620380337
53	0.36452761447379317	0.46656178410753224	0.0014793960972647733	0.31717589909193783	0.09398029311915211	0.4789710468935442
54	0.367685131517209	0.46888576081256383	0.0014793960972647733	0.318682895862659	0.09398029311915211	0.4826916176754713
55	0.370671524385195	0.4714857442521598	0.0014793960972647733	0.32015677182523256	0.09398029311915211	0.48650051061245897
56	0.37391736358367145	0.47364963705114405	0.0014793960972647733	0.3215644061715106	0.09398029311915211	0.4905412492064806
57	0.3769203168557313	0.4760343352377798	0.0014793960972647733	0.32328668819519196	0.09398029311915211	0.49422869918026
58	0.37985150837680437	0.47881648312218816	0.0014793960972647733	0.3247440037536916	0.09398029311915211	0.49709364908503767
59	0.38293726366923353	0.4810134967293202	0.0014793960972647733	0.3264883663161381	0.09398029311915211	0.5005216527283266
60	0.38581325384339377	0.48313874858546546	0.0014793960972647733	0.32790152079710744	0.09398029311915211	0.5038889348900113
61	0.3888603681929839	0.48557312798432284	0.0014793960972647733	0.3293753967596809	0.09398029311915211	0.5067759653335542
62	0.39178603957936575	0.48784190334244154	0.0014793960972647733	0.33084375258756316	0.09398029311915211	0.5102922911319037
63	0.3947448317738953	0.4905578096105545	0.0014793960972647733	0.33231762855013663	0.09398029311915211	0.5134994893875411
64	0.3977533051806464	0.49282106483398197	0.0014793960972647733	0.33390190720653584	0.09398029311915211	0.5168115702023129
65	0.40047473158345065	0.49543760867765174	0.0014793960972647733	0.33541442411194833	0.09398029311915211	0.5199580469763462
66	0.40325687946785904	0.4977726256520659	0.0014793960972647733	0.336871739670448	0.09398029311915211	0.5231266042891447
67	0.4058292622339985	0.49992547818166766	0.0014793960972647733	0.338395296845243	0.09398029311915211	0.5258038696144186
68	0.4084899671551986	0.5021004112500345	0.0014793960972647733	0.3396373271507825	0.09398029311915211	0.5287240208661091
69	0.4109574673622036	0.5047224752283955	0.0014793960972647733	0.3408903977257045	0.09398029311915211	0.5320416218155724
70	0.4138224172669813	0.5066103612928156	0.0014793960972647733	0.34223731059037843	0.09398029311915211	0.5353481824956529
71	0.41678120946151087	0.5085976097816787	0.0014793960972647733	0.34347382076122657	0.09398029311915211	0.5381192901106787
72	0.41941983384394577	0.510761502580663	0.0014793960972647733	0.34496425712787393	0.09398029311915211	0.5412326460765643
73	0.42151748502663466	0.5133118048080373	0.0014793960972647733	0.3463166901272391	0.09398029311915211	0.5441583174629461
74	0.42429411277635176	0.5156965029946731	0.0014793960972647733	0.347663602991913	0.09398029311915211	0.5473103143716707
75	0.42669537136706137	0.5180480803731611	0.0014793960972647733	0.34931412326460765	0.09398029311915211	0.5499378984847231
76	0.4291187104965361	0.5200739698048632	0.0014793960972647733	0.3508542408434766	0.09398029311915211	0.5527752477160442
77	0.4323755899643951	0.5223924263752036	0.0014793960972647733	0.3520300295327206	0.09398029311915211	0.5552979492699622
78	0.4349645331346085	0.5245618393088791	0.0014793960972647733	0.35335486185862935	0.09398029311915211	0.5582346609257266
79	0.43731611051309655	0.5262896414672518	0.0014793960972647733	0.3546686539151555	0.09398029311915211	0.5615081007976594
80	0.4394413623692418	0.5285860174988269	0.0014793960972647733	0.35612044933896386	0.09398029311915211	0.5640308023515774
81	0.442201429714885	0.530457343159173	0.0014793960972647733	0.35759432530153734	0.09398029311915211	0.5664651817504347
82	0.44438188291794317	0.5324004305705059	0.0014793960972647733	0.3590737213988021	0.09398029311915211	0.5692142088266954
83	0.4469487455493914	0.5345698435041815	0.0014793960972647733	0.36050343628384535	0.09398029311915211	0.5715216251276531
84	0.44978609478071263	0.5370207833071127	0.0014793960972647733	0.36204355386271425	0.09398029311915211	0.5739560045265104
85	0.4522094339101874	0.5393668405509094	0.0014793960972647733	0.3634346278049184	0.09398029311915211	0.5763462228478375
86	0.4543733267091717	0.5411940051337253	0.0014793960972647733	0.364544174877867	0.09398029311915211	0.5789627666915073
87	0.45706163230382824	0.5428942066186415	0.0014793960972647733	0.36571444343241977	0.09398029311915211	0.5816455521514725
88	0.45986586072700175	0.5449642571278739	0.0014793960972647733	0.3667080676768513	0.09398029311915211	0.5842510557257597
89	0.46194143137092547	0.5468300626535287	0.0014793960972647733	0.36788385636609533	0.09398029311915211	0.5865419116226436
90	0.4639231597250973	0.5488228312770832	0.0014793960972647733	0.36915348734509124	0.09398029311915211	0.5889155695398968
91	0.46649554249123676	0.5508155999006376	0.0014793960972647733	0.37033479616902654	0.09398029311915211	0.5913223482652977
92	0.4683779084209655	0.5529408517567829	0.0014793960972647733	0.37156026607049214	0.09398029311915211	0.5937346471253898
93	0.4705307609505672	0.5545968921641689	0.0014793960972647733	0.37268085341282325	0.09398029311915211	0.5958930197896829
94	0.47283265711683364	0.5565123789020452	0.0014793960972647733	0.37382904142861084	0.09398029311915211	0.5983163589191576
95	0.47492478816483125	0.5585217079296735	0.0014793960972647733	0.37510971267698934	0.09398029311915211	0.6006900168364108
96	0.4771328420413458	0.5607573624796445	0.0014793960972647733	0.3760922966520383	0.09398029311915211	0.6032292787944026
97	0.47927465430156496	0.5627556512378902	0.0014793960972647733	0.3771576826474566	0.09398029311915211	0.6052386078220309
98	0.4818691176064696	0.5647428997267533	0.0014793960972647733	0.37836107201015706	0.09398029311915211	0.607264497253733
99	0.48387844663409785	0.5666915072727775	0.0014793960972647733	0.3793105351770583	0.09398029311915211	0.6093621484364219
100	0.48580497364135683	0.5681874637741161	0.0014793960972647733	0.38056912588667163	0.09398029311915211	0.6117634070271315
101	0.4877094201098507	0.569998067952858	0.0014793960972647733	0.38154066959233807	0.09398029311915211	0.6141149844056195
102	0.4892495376887196	0.5718086721316	0.0014793960972647733	0.38268885760812565	0.09398029311915211	0.6163616792249731
103	0.49112086334906574	0.5737075984654025	0.0014793960972647733	0.383621760370953	0.09398029311915211	0.6185642129667964
104	0.49314675278076786	0.5752753167177279	0.0014793960972647733	0.3848637906764925	0.09398029311915211	0.6207833071126936
105	0.49504567911457037	0.5772736054759736	0.0014793960972647733	0.38585741492092407	0.09398029311915211	0.6229361596422953
106	0.4968231624851646	0.578841323728299	0.0014793960972647733	0.3867792774143689	0.09398029311915211	0.6250227705556015
107	0.49865032706798046	0.5803924815765504	0.0014793960972647733	0.38773426071596145	0.09398029311915211	0.6271480224117468
108	0.5005547735364743	0.5817614749799895	0.0014793960972647733	0.3887334050950843	0.09398029311915211	0.6290690292843145
109	0.5025806629681764	0.5833954348486103	0.0014793960972647733	0.389594546106925	0.09398029311915211	0.6311942811404598
110	0.504943280616047	0.5851563578151306	0.0014793960972647733	0.39073169385333	0.09398029311915211	0.6334685766332698
111	0.5068477270845408	0.5872484888631283	0.0014793960972647733	0.39161491540393584	0.09398029311915211	0.6358201540117578
112	0.5089012171896994	0.5887168446910105	0.0014793960972647733	0.3927244624768844	0.09398029311915211	0.6377853219618559
113	0.5110595898539925	0.5901079186332147	0.0014793960972647733	0.39340895917860397	0.09398029311915211	0.6397449697772626
114	0.5127818718776738	0.5913720294775192	0.0014793960972647733	0.3943749827495791	0.09398029311915211	0.6419806243272336
115	0.5146697579420938	0.5928790262482404	0.0014793960972647733	0.39556733184289694	0.09398029311915211	0.6438850707957274
116	0.5167122077778697	0.5942701001904447	0.0014793960972647733	0.3965830366260937	0.09398029311915211	0.6457563964560735
117	0.5185338522259944	0.5958930197896829	0.0014793960972647733	0.39757666087052523	0.09398029311915211	0.6473848361900031
118	0.520857828931026	0.5974496977726257	0.0014793960972647733	0.3987193287516215	0.09398029311915211	0.6492782423891142
119	0.522574590820016	0.5991498992575419	0.0014793960972647733	0.39966327178383154	0.09398029311915211	0.6511109271066214
120	0.5248047252352958	0.6005740940078937	0.0014793960972647733	0.4008997819546797	0.09398029311915211	0.6530650547873368
121	0.5263338025447821	0.6020314095663934	0.0014793960972647733	0.40199276862355443	0.09398029311915211	0.6549695012558306
122	0.5283210510336452	0.6034004029698324	0.0014793960972647733	0.40278766801909965	0.09398029311915211	0.6564433772184042
123	0.5303855814081864	0.6051282051282051	0.0014793960972647733	0.40363776876155777	0.09398029311915211	0.6582484612624548
124	0.53207474262372	0.606552399878557	0.0014793960972647733	0.40467003394882833	0.09398029311915211	0.6599155419392233
125	0.5338743065330794	0.6080593966492782	0.0014793960972647733	0.4055090944219039	0.09398029311915211	0.6617758273301868
126	0.5357401120587343	0.6095663934199994	0.0014793960972647733	0.4064530374541139	0.09398029311915211	0.6636416328558417
127	0.5375396759680936	0.6111837928845464	0.0014793960972647733	0.4073528194087936	0.09398029311915211	0.6651651900306368
128	0.5391791559714058	0.6124534238635423	0.0014793960972647733	0.40839612486544674	0.09398029311915211	0.6666390659932102
129	0.5409124782644696	0.6141094642709282	0.0014793960972647733	0.4094118296486434	0.09398029311915211	0.6683061466699788
130	0.5429383676961718	0.6154784576743673	0.0014793960972647733	0.4104109740277663	0.09398029311915211	0.669735861555022
131	0.5450691396870083	0.6167591289227458	0.0014793960972647733	0.4113769975987414	0.09398029311915211	0.6715023046562336
132	0.546565096188347	0.618288206232232	0.0014793960972647733	0.41235406143909914	0.09398029311915211	0.673185945737076
133	0.5483536198283238	0.6198448842151748	0.0014793960972647733	0.4133256051447655	0.09398029311915211	0.6746543015649582
134	0.5501255830642268	0.6215947669123126	0.0014793960972647733	0.41413154480969333	0.09398029311915211	0.6764373050702437
135	0.5522011537081505	0.6230244817973558	0.0014793960972647733	0.41515828986227266	0.09398029311915211	0.6780050233225691
136	0.5537743920951671	0.6245811597802986	0.0014793960972647733	0.4161132731638652	0.09398029311915211	0.6794788992851426
137	0.5557174795065	0.6258839115674423	0.0014793960972647733	0.41702961552261875	0.09398029311915211	0.6810576578068505
138	0.5570312715630261	0.6275785929176672	0.0014793960972647733	0.41776379343655984	0.09398029311915211	0.6830725069691701
139	0.5589522784355938	0.6288261433578979	0.0014793960972647733	0.4187629378156827	0.09398029311915211	0.6845574232011261
140	0.5609560873285309	0.630195136761337	0.0014793960972647733	0.41955783721122797	0.09398029311915211	0.6861085810493776
141	0.563020617703072	0.6315972509729237	0.0014793960972647733	0.4203858574149209	0.09398029311915211	0.6876542187629379
142	0.5643344097595981	0.6329276034335238	0.0014793960972647733	0.42105379371256657	0.09398029311915211	0.6891832960724241
143	0.5662222958240181	0.6341420330656068	0.0014793960972647733	0.42183765283872926	0.09398029311915211	0.6906958129778367
144	0.5678672959620215	0.6353619828323811	0.0014793960972647733	0.42259943142612677	0.09398029311915211	0.6922138500179404
145	0.5696282189285419	0.6366040131379206	0.0014793960972647733	0.42326736772377244	0.09398029311915211	0.6939692528497695
146	0.5717810714581436	0.6380116474841986	0.0014793960972647733	0.4241119483315393	0.09398029311915211	0.6955590516408601
147	0.5733984709226905	0.6393861610223289	0.0014793960972647733	0.42486268664955423	0.09398029311915211	0.6967293201954128
148	0.5749772294443984	0.6405453893074992	0.0014793960972647733	0.42566862631448205	0.09398029311915211	0.6982970384477382
149	0.5762247798846292	0.6418371008252601	0.0014793960972647733	0.42654632773039663	0.09398029311915211	0.6997653942756203
150	0.5782561894510226	0.6432281747674643	0.0014793960972647733	0.427131462007673	0.09398029311915211	0.7010350252546163
151	0.5800612734950733	0.6446799701912727	0.0014793960972647733	0.4279815627501311	0.09398029311915211	0.7023653777152162
152	0.5814578675719687	0.645938560900886	0.0014793960972647733	0.4288095829538241	0.09398029311915211	0.7037619717921118
153	0.5829593442079987	0.6470867489166736	0.0014793960972647733	0.42962656288813444	0.09398029311915211	0.7048991195385167
154	0.5844387403052634	0.6482404570671524	0.0014793960972647733	0.43017857635726314	0.09398029311915211	0.7063067538847948
155	0.585835334382159	0.6494880075073832	0.0014793960972647733	0.43106731804256027	0.09398029311915211	0.7076757472882338
156	0.5874085727691756	0.6506748364660098	0.0014793960972647733	0.43174077447489717	0.09398029311915211	0.7088515359774779
157	0.5889707708868096	0.6518671855593277	0.0014793960972647733	0.4325577544092076	0.09398029311915211	0.710049405205487
158	0.5904336065800005	0.6532196185586928	0.0014793960972647733	0.43322569070685324	0.09398029311915211	0.711109271066214
159	0.592177969142447	0.6544119676520107	0.0014793960972647733	0.4338329055228948	0.09398029311915211	0.7122132980044713
160	0.5936849659131683	0.6555987966106372	0.0014793960972647733	0.43441803980017113	0.09398029311915211	0.7137258149098838
161	0.5954569291490712	0.6568021859733377	0.0014793960972647733	0.4352074190610251	0.09398029311915211	0.715000966023571
162	0.5969639259197924	0.658000055201347	0.0014793960972647733	0.43591399630150973	0.09398029311915211	0.7162871574066407
163	0.5983826005354531	0.659446330490464	0.0014793960972647733	0.43676961717865914	0.09398029311915211	0.7176395904060059
164	0.599845436228644	0.6608815655101985	0.0014793960972647733	0.4373768319947007	0.09398029311915211	0.7188098589605586
165	0.6012033893627005	0.6621346360851205	0.0014793960972647733	0.4381827716596285	0.09398029311915211	0.7203168557312798
166	0.6027931881537909	0.6633325053131296	0.0014793960972647733	0.43880102674505256	0.09398029311915211	0.7214043222654632
167	0.6042505037122906	0.6644972537329911	0.0014793960972647733	0.4394027214264028	0.09398029311915211	0.7226187518975463
168	0.605818221964616	0.6656123209406309	0.0014793960972647733	0.4399381744914576	0.09398029311915211	0.7238497419337032
169	0.6073472992741022	0.6666501062625928	0.0014793960972647733	0.4406281913278684	0.09398029311915211	0.7251248930473904
170	0.6085727691755679	0.6678093345477629	0.0014793960972647733	0.4413126880295879	0.09398029311915211	0.7263558830835473
171	0.609847920289255	0.6689133614860202	0.0014793960972647733	0.44198062432723356	0.09398029311915211	0.7276972758135298
172	0.6112665949049156	0.6701333112527945	0.0014793960972647733	0.4426651210289531	0.09398029311915211	0.7288841047721565
173	0.6125527862879854	0.671413982501173	0.0014793960972647733	0.4433385774612901	0.09398029311915211	0.7299991719797964
174	0.6140653031933979	0.6727829759046121	0.0014793960972647733	0.44390163119980125	0.09398029311915211	0.7311639203996577
175	0.6152962932295548	0.6738759625734868	0.0014793960972647733	0.4444978057464602	0.09398029311915211	0.7327978802682785
176	0.6166818470370677	0.6748475062791532	0.0014793960972647733	0.44514366150534074	0.09398029311915211	0.7337915045127101
177	0.6179238773426071	0.6757307278297591	0.0014793960972647733	0.44591648036212084	0.09398029311915211	0.7350445750876321
178	0.618961662664569	0.6767629930170296	0.0014793960972647733	0.44681626231680055	0.09398029311915211	0.7359388369076205
179	0.6205569815903508	0.6775744528166487	0.0014793960972647733	0.4473627556512379	0.09398029311915211	0.7369821423642737
180	0.6219094145897159	0.6786453589467583	0.0014793960972647733	0.4480086114101184	0.09398029311915211	0.737854323645497
181	0.6231956059727858	0.6798321879053849	0.0014793960972647733	0.4487924705362811	0.09398029311915211	0.739300598934614
182	0.6244100356048687	0.6808534128232729	0.0014793960972647733	0.44949352764207445	0.09398029311915211	0.7401948607546024
183	0.6257790290083078	0.681974000165604	0.0014793960972647733	0.44999585989898155	0.09398029311915211	0.7414589715989071
184	0.6271921834892772	0.6830835472385526	0.0014793960972647733	0.45072451767823135	0.09398029311915211	0.7424525958433386
185	0.6283900527172863	0.6842814164665618	0.0014793960972647733	0.4512930915514339	0.09398029311915211	0.743462780491844
186	0.6298032071982557	0.6852971212497585	0.0014793960972647733	0.4519279070409318	0.09398029311915211	0.7446992906626921
187	0.630967955618117	0.6858601749882697	0.0014793960972647733	0.45259584333857744	0.09398029311915211	0.7455383511357677
188	0.6321713449808175	0.6868593193673925	0.0014793960972647733	0.45321409842400157	0.09398029311915211	0.7465209351108167
189	0.6335955397311694	0.6878971046893544	0.0014793960972647733	0.4538047528359692	0.09398029311915211	0.7473655157185836
190	0.6348541304407828	0.6887030443542822	0.0014793960972647733	0.4544450884601584	0.09398029311915211	0.7483701802323977
191	0.636438409097182	0.6896690679252574	0.0014793960972647733	0.4548922193701526	0.09398029311915211	0.7492589219176948
192	0.6375479561701306	0.6906461317656151	0.0014793960972647733	0.45537247108829454	0.09398029311915211	0.7500814219866965
193	0.6385967817614749	0.6914851922386906	0.0014793960972647733	0.4560459275206315	0.09398029311915211	0.7511523281168061
194	0.6397836107201016	0.692302172173001	0.0014793960972647733	0.4565040987000083	0.09398029311915211	0.7518589053572907
195	0.6408269161767547	0.693400678976567	0.0014793960972647733	0.4571609947282714	0.09398029311915211	0.7529905329690044
196	0.6418757417680991	0.6941403770251994	0.0014793960972647733	0.4576633269851784	0.09398029311915211	0.7540393585603489
197	0.6430791311307996	0.695095360326792	0.0014793960972647733	0.4581601391073942	0.09398029311915211	0.754889459302807
198	0.6441058761833789	0.6960337832243106	0.0014793960972647733	0.45866799149899257	0.09398029311915211	0.7557726808534129
199	0.6452485440644752	0.6970715685462725	0.0014793960972647733	0.4591482432171345	0.09398029311915211	0.7567331842896967
200	0.6464298528884105	0.6978830283458917	0.0014793960972647733	0.4597609781678673	0.09398029311915211	0.7576164058403025
201	0.647749165079628	0.6988269713781017	0.0014793960972647733	0.46015842786563993	0.09398029311915211	0.758587949545969
202	0.6488255913444289	0.700030360740802	0.0014793960972647733	0.4606552399878557	0.09398029311915211	0.7596202147332395
203	0.6497916149154039	0.7008473406751125	0.0014793960972647733	0.4612403742651321	0.09398029311915211	0.7605751980348321
204	0.6511274875106953	0.7018961662664569	0.0014793960972647733	0.46177582733018685	0.09398029311915211	0.7615467417404985
205	0.6524302392978388	0.702668985123237	0.0014793960972647733	0.4623554414727719	0.09398029311915211	0.7622974800585134
206	0.6533465816565924	0.7034583643840909	0.0014793960972647733	0.4628908945378267	0.09398029311915211	0.7631531009356628
207	0.6542794844194199	0.7044188678203748	0.0014793960972647733	0.46353675029670727	0.09398029311915211	0.7640749634291076
208	0.6553945516270597	0.7052689685628329	0.0014793960972647733	0.4639728409373189	0.09398029311915211	0.7648643426899616
209	0.656344014793961	0.7061797907868952	0.0014793960972647733	0.46446413292484334	0.09398029311915211	0.7656923628936546
210	0.6574204410587619	0.7068808478926886	0.0014793960972647733	0.46492782423891144	0.09398029311915211	0.7666528663299385
211	0.6584140653031934	0.7077309486351467	0.0014793960972647733	0.4653473544754492	0.09398029311915211	0.7675747288233833
212	0.6597996191107063	0.7086252104551352	0.0014793960972647733	0.46586072700173886	0.09398029311915211	0.7683917087576937
213	0.6608208440285943	0.7097071568546273	0.0014793960972647733	0.4663961800667936	0.09398029311915211	0.7691424470757087
214	0.6618696696199388	0.7104523750379509	0.0014793960972647733	0.46698131434407	0.09398029311915211	0.7700587894344622
215	0.6630068173663437	0.7112914355110265	0.0014793960972647733	0.4675885291601115	0.09398029311915211	0.7710082526013635
216	0.6641218845739836	0.7122519389473103	0.0014793960972647733	0.46809086141701856	0.09398029311915211	0.7717093097071569
217	0.6652535121856973	0.7133007645386548	0.0014793960972647733	0.4686428748861472	0.09398029311915211	0.7725483701802324
218	0.6662471364301289	0.7138858988159311	0.0014793960972647733	0.4691176064695979	0.09398029311915211	0.7734591924042946
219	0.6670641163644393	0.7144489525544423	0.0014793960972647733	0.4697524219590958	0.09398029311915211	0.7742872126079876
220	0.6682012641108444	0.715116888852088	0.0014793960972647733	0.47022715354254646	0.09398029311915211	0.775142833485137
221	0.6693052910491016	0.7158179459578814	0.0014793960972647733	0.47086196903204436	0.09398029311915211	0.7759432530153736
222	0.6702768347547681	0.7166680467003395	0.0014793960972647733	0.47135326101956887	0.09398029311915211	0.7766167094477106
223	0.671413982501173	0.7177058320223013	0.0014793960972647733	0.4718059120642544	0.09398029311915211	0.7776931357125114
224	0.6722861637823963	0.7185117716872291	0.0014793960972647733	0.4722585631089399	0.09398029311915211	0.7782782699897878
225	0.6730755430432502	0.7194998757969695	0.0014793960972647733	0.47278297590461205	0.09398029311915211	0.7791173304628632
226	0.6739477243244735	0.7202285335762193	0.0014793960972647733	0.47341779139411	0.09398029311915211	0.7798294278380392
227	0.6747978250669316	0.7211062349921338	0.0014793960972647733	0.4738704424387955	0.09398029311915211	0.7803924815765505
228	0.6759073721398802	0.721956335734592	0.0014793960972647733	0.4742513317324943	0.09398029311915211	0.7811321796251829
229	0.6768568353067815	0.7226684331097679	0.0014793960972647733	0.4747371035853275	0.09398029311915211	0.7819215588860369
230	0.677734536722696	0.7234743727746957	0.0014793960972647733	0.47526703651569097	0.09398029311915211	0.7827330186856559
231	0.6785128757141674	0.7242251110927107	0.0014793960972647733	0.47577488890728936	0.09398029311915211	0.7835334382158925
232	0.6797217852115591	0.7249592890066517	0.0014793960972647733	0.47634898291518313	0.09398029311915211	0.7843007369379813
233	0.6806270873009301	0.725754188402197	0.0014793960972647733	0.4766967514007342	0.09398029311915211	0.7852281195661174
234	0.6812619027904281	0.7264662857773729	0.0014793960972647733	0.4773315668902321	0.09398029311915211	0.7859622974800585
235	0.6825536143081892	0.7271011012668709	0.0014793960972647733	0.4778835803593608	0.09398029311915211	0.7866523143164693
236	0.6836410808423725	0.7275979133890867	0.0014793960972647733	0.4782423891142944	0.09398029311915211	0.7874416935773233
237	0.684612624548039	0.728354171841793	0.0014793960972647733	0.4785901575998454	0.09398029311915211	0.7881041097402777
238	0.6855620877149402	0.7290938698904254	0.0014793960972647733	0.4789986475670006	0.09398029311915211	0.7888990091358229
239	0.6864673898043112	0.729761806188071	0.0014793960972647733	0.4794181778035384	0.09398029311915211	0.7895890259722337
240	0.6870580442162789	0.7304739035632469	0.0014793960972647733	0.47993707046451933	0.09398029311915211	0.7902845629433358
241	0.6880682288647842	0.7310700781099059	0.0014793960972647733	0.48034004029698324	0.09398029311915211	0.7908531368165383
242	0.6890508128398333	0.7317324942728602	0.0014793960972647733	0.4806712483784604	0.09398029311915211	0.7914382710938147
243	0.6898567525047611	0.7326157158234661	0.0014793960972647733	0.48116806050067623	0.09398029311915211	0.7919406033507218
244	0.6909221385001794	0.7331953299660512	0.0014793960972647733	0.48157103033314014	0.09398029311915211	0.7923987745300985
245	0.6918219204548591	0.733923987745301	0.0014793960972647733	0.4822776075736248	0.09398029311915211	0.7931771135215699
